ID,date,value,CO2,temp,outT,TSV,adapt_comf
718,2024-06-05 21:00:00,0.3,446.0,20.5,13.5,0.5,0
719,2024-06-05 22:00:00,0.3,446.0,20.7,13.0,0.4,0
720,2024-06-05 23:00:00,0.3,446.0,20.8,12.6,0.6,0
721,2024-06-06 00:00:00,0.3,444.0,21.0,12.3,0.4,0
722,2024-06-06 01:00:00,0.3,445.0,20.9,11.9,0.6,0
723,2024-06-06 02:00:00,0.3,444.0,20.1,11.4,-0.0,0
724,2024-06-06 07:00:00,0.01,446.0,20.9,10.4,1.5,0
725,2024-06-06 08:00:00,0.1,446.0,20.8,11.4,0.2,0
726,2024-06-06 09:00:00,0.1,448.0,20.9,13.8,0.1,0
727,2024-06-06 10:00:00,0.1,445.0,20.8,14.6,0.4,1
728,2024-06-06 11:00:00,0.1,444.0,20.8,14.7,0.4,1
729,2024-06-06 12:00:00,0.1,442.0,21.0,15.9,0.2,1
730,2024-06-06 13:00:00,0.1,442.0,21.0,16.5,0.2,1
731,2024-06-06 14:00:00,0.1,454.0,20.4,15.8,0.5,1
732,2024-06-06 16:00:00,3.25,464.0,20.8,16.7,0.4,1
733,2024-06-06 17:00:00,0.1,460.0,21.0,17.0,0.2,1
734,2024-06-06 18:00:00,0.1,454.0,20.6,16.6,0.4,1
735,2024-06-06 19:00:00,0.1,451.0,20.5,16.6,0.5,1
736,2024-06-06 20:00:00,0.1,450.0,20.6,16.3,0.4,1
737,2024-06-06 21:00:00,0.1,451.0,20.4,15.8,0.5,1
738,2024-06-06 22:00:00,0.1,451.0,20.4,15.2,0.5,0
739,2024-06-06 23:00:00,0.1,448.0,20.4,14.5,0.5,0
740,2024-06-07 00:00:00,0.1,444.0,20.3,14.2,0.6,0
741,2024-06-07 01:00:00,0.1,447.0,20.3,13.2,0.6,0
742,2024-06-07 02:00:00,0.1,451.0,20.3,12.3,0.1,0
743,2024-06-07 03:00:00,0.1,447.0,20.3,11.7,0.2,0
744,2024-06-07 04:00:00,0.1,448.0,20.3,11.2,0.5,0
745,2024-06-07 05:00:00,0.1,451.0,20.2,10.5,0.4,0
746,2024-06-07 06:00:00,0.1,451.0,20.8,10.7,0.4,0
747,2024-06-07 08:00:00,0.2,447.0,21.5,13.3,0.6,0
748,2024-06-07 09:00:00,0.2,447.0,21.5,14.8,0.7,0
749,2024-06-07 10:00:00,0.2,445.0,21.4,15.5,0.3,0
750,2024-06-07 11:00:00,0.2,444.0,21.3,16.2,0.3,1
751,2024-06-07 12:00:00,0.2,450.0,21.3,16.8,0.3,1
752,2024-06-07 13:00:00,0.2,450.0,21.4,16.4,0.3,1
753,2024-06-07 14:00:00,0.2,460.0,20.7,17.3,0.4,1
754,2024-06-07 15:00:00,0.2,468.0,20.7,17.5,0.4,1
755,2024-06-07 16:00:00,0.2,467.0,20.9,17.7,0.3,1
756,2024-06-07 17:00:00,0.2,461.0,20.7,18.1,0.4,1
757,2024-06-07 18:00:00,0.2,453.0,20.8,17.9,0.4,1
758,2024-06-07 19:00:00,0.2,451.0,20.8,17.1,0.4,1
759,2024-06-07 20:00:00,0.2,449.0,20.6,16.6,0.4,1
760,2024-06-07 21:00:00,0.2,449.0,20.5,16.2,0.5,1
761,2024-06-07 22:00:00,0.2,445.0,20.4,15.6,0.5,1
762,2024-06-07 23:00:00,0.2,442.0,20.4,15.5,0.5,1
763,2024-06-08 00:00:00,0.2,444.0,20.3,15.3,0.6,0
764,2024-06-08 01:00:00,0.2,444.0,20.3,14.3,0.6,0
765,2024-06-08 02:00:00,0.2,441.0,20.3,13.0,0.6,0
766,2024-06-08 03:00:00,0.2,440.0,20.2,12.5,0.2,0
767,2024-06-08 04:00:00,0.2,440.0,20.2,11.9,0.0,0
768,2024-06-08 05:00:00,0.2,442.0,20.2,11.6,-0.0,1
769,2024-06-08 06:00:00,0.2,441.0,21.0,11.7,0.6,0
770,2024-06-08 08:00:00,0.1,439.0,21.6,14.1,0.7,0
771,2024-06-08 09:00:00,0.1,440.0,21.5,14.5,0.7,0
772,2024-06-08 10:00:00,0.1,448.0,21.5,16.3,0.7,0
773,2024-06-08 11:00:00,0.1,450.0,21.4,16.8,0.3,0
774,2024-06-08 12:00:00,0.1,446.0,21.4,16.3,0.3,0
775,2024-06-08 13:00:00,0.1,443.0,21.5,16.1,0.7,0
776,2024-06-08 14:00:00,0.1,448.0,20.8,15.6,0.4,1
777,2024-06-08 15:00:00,0.1,451.0,20.9,16.3,0.3,1
778,2024-06-08 16:00:00,0.1,451.0,21.1,16.5,0.2,0
779,2024-06-08 17:00:00,0.1,450.0,21.0,16.8,0.2,0
780,2024-06-08 18:00:00,0.1,448.0,20.8,16.1,0.4,0
781,2024-06-08 19:00:00,0.1,444.0,20.8,15.9,0.4,0
782,2024-06-08 20:00:00,0.1,442.0,20.8,15.2,0.4,0
783,2024-06-08 21:00:00,0.1,442.0,21.0,14.2,0.1,0
784,2024-06-08 22:00:00,0.1,441.0,20.9,12.4,0.4,0
785,2024-06-08 23:00:00,0.1,441.0,20.8,11.8,0.3,0
786,2024-06-09 00:00:00,0.1,440.0,20.8,11.5,0.0,0
787,2024-06-09 01:00:00,0.1,441.0,20.6,10.8,0.5,0
788,2024-06-09 02:00:00,0.1,441.0,20.5,10.3,-0.2,0
789,2024-06-09 03:00:00,0.1,444.0,20.4,9.26,0.4,0
790,2024-06-09 04:00:00,0.1,445.0,20.3,9.29,0.4,0
791,2024-06-09 05:00:00,0.1,446.0,20.3,8.63,0.8,0
792,2024-06-09 06:00:00,0.1,445.0,21.0,9.65,0.5,0
793,2024-06-09 08:00:00,0.2,441.0,21.6,12.7,0.8,0
794,2024-06-09 09:00:00,0.2,439.0,21.5,14.1,0.7,0
795,2024-06-09 10:00:00,0.2,437.0,21.4,14.8,0.3,0
796,2024-06-09 11:00:00,0.2,434.0,21.3,14.1,0.1,0
797,2024-06-09 12:00:00,0.2,433.0,21.3,14.0,0.1,0
798,2024-06-09 13:00:00,0.2,430.0,21.5,15.1,0.7,0
799,2024-06-09 14:00:00,0.2,449.0,20.7,14.6,0.4,0
800,2024-06-09 15:00:00,0.2,454.0,20.8,14.8,0.4,0
801,2024-06-09 16:00:00,0.2,449.0,21.0,14.6,0.2,0
802,2024-06-09 17:00:00,0.2,443.0,20.8,14.4,0.4,0
803,2024-06-09 18:00:00,0.2,440.0,20.7,14.5,0.4,0
804,2024-06-09 19:00:00,0.2,439.0,20.5,14.7,0.5,0
805,2024-06-09 20:00:00,0.2,437.0,20.5,14.7,0.5,0
806,2024-06-09 21:00:00,0.2,438.0,20.4,14.8,0.5,0
807,2024-06-12 08:00:00,0.2,439.0,21.9,10.7,0.5,0
808,2024-06-12 09:00:00,0.2,440.0,21.8,12.1,0.9,0
809,2024-06-12 10:00:00,0.2,447.0,21.6,13.9,0.6,0
810,2024-06-12 11:00:00,0.2,446.0,21.5,13.1,0.7,0
811,2024-06-12 12:00:00,0.2,446.0,21.5,12.8,0.8,0
812,2024-06-12 13:00:00,0.2,447.0,21.4,13.2,0.2,0
813,2024-06-13 08:00:00,0.2,433.0,21.8,11.0,0.4,0
814,2024-06-13 09:00:00,0.2,431.0,21.7,13.5,0.7,0
815,2024-06-13 10:00:00,0.2,431.0,21.6,14.4,0.7,0
816,2024-06-13 11:00:00,0.2,440.0,21.5,14.5,0.7,0
817,2024-06-13 12:00:00,0.2,446.0,21.5,14.1,0.7,0
818,2024-06-13 13:00:00,0.2,446.0,21.5,14.0,0.6,0
819,2024-06-13 14:00:00,0.2,447.0,20.6,13.5,0.4,0
820,2024-06-13 16:00:00,0.2,447.0,20.8,13.7,0.3,0
821,2024-06-13 17:00:00,0.1,437.0,20.8,13.2,0.3,0
822,2024-06-13 18:00:00,0.1,434.0,20.8,13.1,0.3,0
823,2024-06-13 19:00:00,0.1,432.0,21.1,12.6,0.5,0
824,2024-06-13 20:00:00,0.1,431.0,20.6,12.1,0.1,0
825,2024-06-13 21:00:00,0.1,431.0,20.4,11.5,-0.3,0
826,2024-06-13 22:00:00,0.1,431.0,20.4,10.2,0.2,0
827,2024-06-13 23:00:00,0.1,430.0,20.4,9.93,0.4,0
828,2024-06-14 00:00:00,0.1,429.0,20.4,9.93,0.4,0
829,2024-06-14 01:00:00,0.1,427.0,20.4,10.1,0.3,0
830,2024-06-14 02:00:00,0.1,427.0,20.4,10.4,0.1,0
831,2024-06-14 03:00:00,0.1,427.0,20.4,10.8,0.4,0
832,2024-06-14 04:00:00,0.1,428.0,20.3,11.8,0.1,0
833,2024-06-14 05:00:00,0.1,430.0,20.3,12.9,0.6,1
834,2024-06-14 06:00:00,0.1,427.0,20.7,13.2,0.4,0
835,2024-06-14 08:00:00,0.2,428.0,21.1,13.2,0.1,0
836,2024-06-14 09:00:00,0.2,434.0,21.2,14.1,0.1,0
837,2024-06-14 10:00:00,0.2,442.0,21.1,14.9,0.2,0
838,2024-06-14 11:00:00,0.2,447.0,21.1,14.9,0.2,0
839,2024-06-14 12:00:00,0.2,445.0,21.1,15.4,0.2,0
840,2024-06-14 13:00:00,0.2,441.0,21.2,15.8,0.3,0
841,2024-06-14 14:00:00,0.2,435.0,20.5,15.9,0.5,1
842,2024-06-14 15:00:00,0.2,432.0,20.5,15.4,0.5,1
843,2024-06-14 16:00:00,0.2,430.0,20.8,16.3,0.4,1
844,2024-06-14 17:00:00,0.2,428.0,20.9,15.8,0.3,0
845,2024-06-14 18:00:00,0.2,425.0,20.6,15.7,0.4,1
846,2024-06-14 19:00:00,0.2,423.0,20.5,15.6,0.5,1
847,2024-06-16 08:00:00,0.2,423.0,22.1,12.2,0.7,0
848,2024-06-16 09:00:00,0.2,420.0,22.0,13.3,0.6,0
849,2024-06-16 10:00:00,0.2,418.0,21.9,14.1,0.7,0
850,2024-06-16 11:00:00,0.2,416.0,21.8,15.4,0.7,0
851,2024-06-16 12:00:00,0.2,416.0,21.8,17.0,0.7,0
852,2024-06-16 13:00:00,0.2,413.0,21.6,17.7,0.7,0
853,2024-06-16 14:00:00,0.2,423.0,20.8,18.4,0.4,0
854,2024-06-19 08:00:00,0.2,429.0,22.2,12.2,0.7,0
855,2024-06-19 09:00:00,0.2,430.0,22.1,12.6,0.8,0
856,2024-06-19 10:00:00,0.2,438.0,22.0,13.7,0.7,0
857,2024-06-19 11:00:00,0.2,437.0,22.0,14.8,0.7,0
858,2024-06-19 12:00:00,0.2,435.0,21.9,15.9,0.7,0
859,2024-06-19 13:00:00,0.2,433.0,21.8,16.2,0.7,0
860,2024-06-19 14:00:00,0.2,438.0,20.9,16.8,0.3,1
861,2024-06-19 15:00:00,0.2,440.0,20.9,17.8,0.3,1
862,2024-06-19 16:00:00,0.2,438.0,21.0,18.5,0.2,1
863,2024-06-19 17:00:00,0.2,445.0,21.3,18.6,0.3,0
864,2024-06-19 18:00:00,0.2,443.0,21.3,17.9,0.3,0
865,2024-06-19 19:00:00,0.2,478.0,21.2,15.8,0.3,0
866,2024-06-19 20:00:00,0.2,512.0,21.3,15.1,0.3,0
867,2024-06-19 21:00:00,0.2,499.0,21.3,14.8,0.3,0
868,2024-06-19 22:00:00,0.2,477.0,21.3,14.1,0.1,0
869,2024-06-19 23:00:00,0.2,472.0,21.2,13.2,0.2,0
870,2024-06-20 00:00:00,0.2,469.0,21.0,12.7,0.4,0
871,2024-06-20 01:00:00,0.2,475.0,21.0,12.3,0.4,0
872,2024-06-20 02:00:00,0.2,449.0,20.8,11.6,0.3,0
873,2024-06-20 03:00:00,0.2,440.0,20.7,11.2,0.5,0
874,2024-06-20 04:00:00,0.2,439.0,20.6,10.6,0.0,0
875,2024-06-20 05:00:00,0.2,440.0,20.5,10.2,0.5,0
876,2024-06-20 06:00:00,0.2,437.0,21.5,10.4,1.9,0
877,2024-06-20 08:00:00,0.2,434.0,21.7,13.9,0.6,0
878,2024-06-20 09:00:00,0.2,432.0,21.6,14.9,0.7,0
879,2024-06-20 10:00:00,0.2,432.0,21.6,15.9,0.7,1
880,2024-06-20 11:00:00,0.2,432.0,21.5,16.7,0.7,1
881,2024-06-20 12:00:00,0.2,434.0,21.4,17.8,0.3,1
882,2024-06-20 13:00:00,0.2,446.0,21.5,18.9,0.7,1
883,2024-06-20 14:00:00,0.2,446.0,20.8,19.5,0.4,1
884,2024-06-20 15:00:00,0.2,450.0,21.0,20.3,0.2,1
885,2024-06-20 16:00:00,0.2,444.0,21.2,20.3,0.3,1
886,2024-06-20 17:00:00,0.2,440.0,20.9,21.5,0.3,1
887,2024-06-20 18:00:00,0.2,433.0,21.4,20.6,0.3,1
888,2024-06-20 19:00:00,0.2,432.0,21.2,20.3,0.3,1
889,2024-06-20 20:00:00,0.2,432.0,20.8,19.6,0.4,1
890,2024-06-20 21:00:00,0.2,431.0,20.7,18.4,0.4,1
891,2024-06-20 22:00:00,0.2,428.0,20.5,16.5,0.5,1
892,2024-06-20 23:00:00,0.2,430.0,20.4,15.7,0.5,1
893,2024-06-21 00:00:00,0.2,429.0,20.4,15.2,0.5,1
894,2024-06-21 01:00:00,0.2,432.0,20.5,15.0,0.5,1
895,2024-06-21 02:00:00,0.2,432.0,20.5,14.9,0.5,1
896,2024-06-21 03:00:00,0.2,431.0,20.5,14.5,0.5,1
897,2024-06-21 04:00:00,0.2,431.0,20.4,14.4,0.5,1
898,2024-06-24 08:00:00,0.2,422.0,22.1,22.8,0.7,1
899,2024-06-24 09:00:00,0.2,421.0,22.1,24.9,0.7,1
900,2024-06-24 10:00:00,0.2,420.0,22.2,25.2,0.7,1
901,2024-06-24 11:00:00,0.2,421.0,22.1,24.2,0.7,1
902,2024-06-24 12:00:00,0.2,420.0,22.1,25.4,0.7,1
903,2024-06-24 13:00:00,0.2,418.0,22.1,25.3,0.7,1
904,2024-06-24 14:00:00,0.2,433.0,21.5,26.5,0.7,1
905,2024-06-24 15:00:00,0.2,454.0,21.3,27.8,0.3,1
906,2024-06-24 16:00:00,0.2,443.0,20.8,28.2,0.4,1
907,2024-06-24 17:00:00,0.2,434.0,20.9,27.4,0.3,1
908,2024-06-24 18:00:00,0.2,437.0,20.7,26.2,0.4,1
909,2024-06-24 19:00:00,0.2,438.0,20.6,26.2,0.4,1
910,2024-06-24 20:00:00,0.2,439.0,20.6,25.8,0.4,1
911,2024-06-24 21:00:00,0.2,436.0,20.5,24.9,0.5,1
912,2024-06-24 22:00:00,0.2,441.0,20.6,24.2,0.4,1
913,2024-06-24 23:00:00,0.2,445.0,20.6,23.4,0.4,1
914,2024-06-25 00:00:00,0.2,438.0,20.6,22.5,0.4,1
915,2024-06-25 01:00:00,0.2,427.0,20.5,21.8,0.5,1
916,2024-06-25 02:00:00,0.2,425.0,20.5,20.7,0.5,1
917,2024-06-25 03:00:00,0.2,424.0,20.5,19.2,0.5,1
918,2024-06-25 04:00:00,0.2,427.0,20.4,18.5,0.5,1
919,2024-06-25 05:00:00,0.2,428.0,20.3,17.8,0.6,1
920,2024-06-25 06:00:00,0.2,424.0,21.0,18.6,0.2,1
921,2024-06-26 08:00:00,0.4,419.0,21.9,20.0,0.7,1
922,2024-06-26 09:00:00,0.4,417.0,22.0,21.6,0.7,1
923,2024-06-26 10:00:00,0.4,417.0,21.9,23.2,0.7,1
924,2024-06-26 11:00:00,0.4,418.0,21.8,25.1,0.7,1
925,2024-06-26 12:00:00,0.4,421.0,21.8,27.2,0.7,1
926,2024-06-26 13:00:00,0.4,419.0,21.8,28.9,0.7,1
927,2024-06-26 14:00:00,0.4,431.0,21.6,29.2,0.7,1
928,2024-06-26 15:00:00,0.4,447.0,21.2,29.4,0.3,1
929,2024-06-26 16:00:00,0.4,440.0,20.9,30.2,0.3,1
930,2024-06-26 17:00:00,0.4,434.0,20.9,29.9,0.3,1
931,2024-06-26 18:00:00,0.4,436.0,20.9,29.0,0.3,1
932,2024-06-26 19:00:00,0.4,436.0,21.0,28.9,0.2,1
933,2024-06-26 20:00:00,0.4,438.0,21.0,28.7,0.2,1
934,2024-06-26 21:00:00,0.4,437.0,20.9,27.6,0.3,1
935,2024-06-26 22:00:00,0.4,439.0,20.9,26.3,0.3,1
936,2024-06-26 23:00:00,0.4,438.0,20.8,25.2,0.4,1
937,2024-06-27 00:00:00,0.4,433.0,20.8,24.4,0.4,1
938,2024-06-27 01:00:00,0.4,428.0,20.7,23.4,0.4,1
939,2024-06-27 02:00:00,0.4,425.0,20.6,22.8,0.4,1
940,2024-06-27 03:00:00,0.4,424.0,20.6,22.3,0.4,1
941,2024-06-27 04:00:00,0.4,424.0,20.5,21.4,0.5,1
942,2024-06-27 05:00:00,0.4,424.0,20.3,20.4,0.6,1
943,2024-06-27 06:00:00,0.4,420.0,21.2,19.9,0.3,1
944,2024-06-27 07:00:00,0.13,420.0,21.7,20.4,0.7,1
945,2024-06-29 08:00:00,0.3,419.0,22.0,16.5,0.7,0
946,2024-06-29 09:00:00,0.3,417.0,21.9,17.5,0.7,1
947,2024-06-29 10:00:00,0.3,415.0,22.0,18.6,0.7,1
948,2024-06-29 11:00:00,0.3,412.0,21.9,19.7,0.7,1
949,2024-06-29 12:00:00,0.3,409.0,21.9,20.0,0.7,1
950,2024-06-29 13:00:00,0.3,408.0,21.9,21.4,0.7,1
951,2024-06-29 14:00:00,0.3,420.0,21.1,22.3,0.2,1
952,2024-06-29 15:00:00,0.3,430.0,21.0,23.6,0.2,1
953,2024-06-29 16:00:00,0.3,426.0,20.8,23.5,0.4,1
954,2024-06-29 17:00:00,0.3,425.0,20.9,22.8,0.3,1
955,2024-06-29 18:00:00,0.3,421.0,21.0,23.0,0.2,1
956,2024-06-29 19:00:00,0.3,424.0,21.0,22.2,0.2,1
957,2024-06-29 20:00:00,0.3,439.0,21.1,22.3,0.2,1
958,2024-06-29 21:00:00,0.3,436.0,21.1,21.5,0.2,1
959,2024-06-30 08:00:00,0.3,411.0,22.2,17.8,0.7,0
960,2024-06-30 09:00:00,0.3,409.0,22.2,17.0,0.7,0
961,2024-06-30 10:00:00,0.3,407.0,22.2,13.7,0.7,0
962,2024-06-30 11:00:00,0.3,406.0,22.5,13.2,0.7,0
963,2024-06-30 12:00:00,0.3,400.0,22.5,14.4,0.7,0
964,2024-06-30 13:00:00,0.3,397.0,22.7,16.8,0.7,0
965,2024-06-30 14:00:00,0.3,435.0,21.3,18.2,0.3,0
966,2024-07-02 08:00:00,0.3,431.0,21.7,12.7,0.8,0
967,2024-07-02 09:00:00,0.3,430.0,21.7,12.9,0.7,0
968,2024-07-02 10:00:00,0.3,428.0,21.7,13.1,0.7,0
969,2024-07-02 11:00:00,0.3,426.0,21.8,13.7,0.7,0
970,2024-07-02 12:00:00,0.3,424.0,21.8,13.5,0.7,0
971,2024-07-02 13:00:00,0.3,423.0,21.8,14.3,0.7,0
972,2024-07-02 14:00:00,0.3,437.0,21.0,13.8,0.1,1
973,2024-07-02 15:00:00,0.3,445.0,20.9,15.0,0.3,1
974,2024-07-02 16:00:00,0.3,445.0,21.0,16.1,0.2,1
975,2024-07-02 17:00:00,0.3,446.0,21.0,18.0,0.2,1
976,2024-07-02 18:00:00,0.3,451.0,20.8,17.3,0.4,1
977,2024-07-02 19:00:00,0.3,446.0,20.8,17.6,0.4,1
978,2024-07-02 20:00:00,0.3,440.0,20.8,16.8,0.4,1
979,2024-07-02 21:00:00,0.3,439.0,20.8,16.8,0.4,1
980,2024-07-02 22:00:00,0.3,439.0,20.8,16.3,0.4,1
981,2024-07-02 23:00:00,0.3,441.0,20.7,16.1,0.4,1
982,2024-07-03 00:00:00,0.3,439.0,20.7,15.3,0.4,1
983,2024-07-03 01:00:00,0.3,442.0,20.7,15.0,0.4,0
984,2024-07-03 02:00:00,0.3,441.0,20.7,15.1,0.4,0
985,2024-07-03 03:00:00,0.3,441.0,20.8,15.1,0.4,0
986,2024-07-03 04:00:00,0.3,438.0,20.8,15.0,0.4,0
987,2024-07-03 05:00:00,0.3,437.0,20.7,14.4,0.4,0
988,2024-07-03 06:00:00,0.3,436.0,21.3,13.2,0.2,0
989,2024-07-03 08:00:00,0.3,433.0,21.7,13.1,0.7,0
990,2024-07-03 09:00:00,0.3,431.0,21.7,12.6,0.8,0
991,2024-07-03 10:00:00,0.3,429.0,21.6,13.2,0.7,0
992,2024-07-03 11:00:00,0.3,432.0,21.7,14.5,0.7,0
993,2024-07-03 12:00:00,0.3,432.0,21.7,14.7,0.7,0
994,2024-07-03 13:00:00,0.3,430.0,21.7,15.6,0.7,0
995,2024-07-03 14:00:00,0.3,443.0,20.8,16.2,0.4,1
996,2024-07-03 15:00:00,0.3,448.0,20.8,16.8,0.4,1
997,2024-07-03 16:00:00,0.3,459.0,20.8,18.2,0.4,1
998,2024-07-03 17:00:00,0.3,460.0,20.8,18.7,0.4,1
999,2024-07-03 18:00:00,0.3,456.0,21.0,18.4,0.2,1
1000,2024-07-03 19:00:00,0.3,443.0,21.1,18.0,0.2,1
1001,2024-07-03 20:00:00,0.3,439.0,20.9,17.9,0.3,1
1002,2024-07-03 21:00:00,0.3,437.0,20.8,18.2,0.4,1
1003,2024-07-03 22:00:00,0.3,442.0,20.8,18.4,0.4,1
1004,2024-07-03 23:00:00,0.3,438.0,20.9,18.2,0.3,1
1005,2024-07-04 00:00:00,0.3,436.0,21.0,17.5,0.2,1
1006,2024-07-04 01:00:00,0.3,435.0,20.9,17.0,0.3,0
1007,2024-07-04 02:00:00,0.3,434.0,20.9,16.2,0.3,0
1008,2024-07-04 03:00:00,0.3,431.0,20.9,15.1,0.3,0
1009,2024-07-04 04:00:00,0.3,431.0,20.8,14.2,0.3,0
1010,2024-07-04 05:00:00,0.3,431.0,20.8,13.1,0.3,0
1011,2024-07-04 06:00:00,0.3,429.0,21.4,12.7,0.8,0
1012,2024-07-04 07:00:00,0.14,429.0,21.7,13.5,0.7,0
1013,2024-07-04 08:00:00,0.3,429.0,21.7,13.6,0.7,0
1014,2024-07-04 09:00:00,0.3,428.0,21.7,14.3,0.7,0
1015,2024-07-04 10:00:00,0.3,427.0,21.7,14.9,0.7,0
1016,2024-07-04 11:00:00,0.3,425.0,21.9,15.6,0.7,0
1017,2024-07-04 12:00:00,0.3,423.0,21.9,16.3,0.7,0
1018,2024-07-04 13:00:00,0.3,422.0,21.8,16.7,0.7,0
1019,2024-07-04 14:00:00,0.3,433.0,20.9,17.2,0.3,1
1020,2024-07-04 15:00:00,0.3,441.0,21.2,17.1,0.3,1
1021,2024-07-04 16:00:00,0.3,439.0,21.1,17.5,0.2,1
1022,2024-07-04 17:00:00,0.3,438.0,20.8,17.4,0.4,1
1023,2024-07-04 18:00:00,0.3,438.0,21.1,16.7,0.2,1
1024,2024-07-04 19:00:00,0.3,438.0,21.3,16.3,0.3,0
1025,2024-07-04 20:00:00,0.3,438.0,21.0,16.0,0.2,0
1026,2024-07-04 21:00:00,0.3,438.0,20.9,15.9,0.3,0
1027,2024-07-04 22:00:00,0.3,437.0,20.8,15.7,0.4,0
1028,2024-07-04 23:00:00,0.3,439.0,20.7,15.0,0.4,0
1029,2024-07-05 00:00:00,0.3,438.0,20.6,14.9,0.4,0
1030,2024-07-05 01:00:00,0.3,436.0,20.5,14.7,0.5,0
1031,2024-07-05 02:00:00,0.3,435.0,20.4,14.3,0.5,0
1032,2024-07-05 03:00:00,0.3,433.0,20.4,13.8,0.5,0
1033,2024-07-05 04:00:00,0.3,435.0,20.4,13.6,0.5,1
1034,2024-07-05 05:00:00,0.3,435.0,20.4,13.6,0.5,1
1035,2024-07-05 06:00:00,0.3,432.0,21.3,13.6,0.1,0
1036,2024-07-05 08:00:00,0.2,428.0,21.7,13.8,0.6,0
1037,2024-07-05 09:00:00,0.2,425.0,21.9,14.9,0.7,0
1038,2024-07-05 10:00:00,0.2,422.0,21.9,15.6,0.7,1
1039,2024-07-05 11:00:00,0.2,421.0,21.9,17.2,0.7,1
1040,2024-07-05 12:00:00,0.2,418.0,21.8,19.1,0.7,1
1041,2024-07-05 13:00:00,0.2,417.0,21.7,21.1,0.7,1
1042,2024-07-05 14:00:00,0.2,430.0,20.8,22.0,0.4,1
1043,2024-07-05 15:00:00,0.2,440.0,20.8,21.3,0.4,1
1044,2024-07-05 16:00:00,0.2,447.0,20.9,20.8,0.3,1
1045,2024-07-05 17:00:00,0.2,449.0,21.1,20.2,0.2,1
1046,2024-07-05 18:00:00,0.2,446.0,21.2,19.6,0.3,1
1047,2024-07-05 19:00:00,0.2,445.0,21.1,17.9,0.2,1
1048,2024-07-05 20:00:00,0.2,444.0,21.2,18.0,0.3,1
1049,2024-07-05 21:00:00,0.2,442.0,21.1,17.1,0.2,1
1050,2024-07-05 22:00:00,0.2,441.0,21.1,17.1,0.2,1
1051,2024-07-05 23:00:00,0.2,444.0,21.0,17.2,0.2,1
1052,2024-07-06 00:00:00,0.2,443.0,20.9,17.1,0.3,1
1053,2024-07-06 01:00:00,0.2,439.0,20.8,17.2,0.4,1
1054,2024-07-06 02:00:00,0.2,437.0,20.8,16.8,0.4,1
1055,2024-07-06 03:00:00,0.2,441.0,20.7,14.4,0.4,0
1056,2024-07-06 04:00:00,0.2,438.0,20.7,14.9,0.4,0
1057,2024-07-06 05:00:00,0.2,438.0,20.7,15.7,0.4,0
1058,2024-07-06 06:00:00,0.2,438.0,21.4,16.0,0.3,0
1059,2024-07-06 08:00:00,0.2,433.0,21.7,14.3,0.7,0
1060,2024-07-06 09:00:00,0.2,430.0,21.7,12.6,0.8,0
1061,2024-07-06 10:00:00,0.2,429.0,21.8,12.0,0.7,0
1062,2024-07-06 11:00:00,0.2,427.0,21.8,11.3,0.2,0
1063,2024-07-06 12:00:00,0.2,425.0,21.8,10.1,0.9,0
1064,2024-07-06 13:00:00,0.2,429.0,21.8,10.5,1.9,0
1065,2024-07-06 14:00:00,0.2,436.0,21.0,12.0,0.6,0
1066,2024-07-06 15:00:00,0.2,437.0,20.9,13.4,0.1,0
1067,2024-07-06 16:00:00,0.2,441.0,20.9,13.8,0.1,0
1068,2024-07-06 17:00:00,0.2,444.0,20.9,14.5,0.3,0
1069,2024-07-06 18:00:00,0.2,438.0,20.9,14.0,0.2,0
1070,2024-07-06 19:00:00,0.2,436.0,20.9,14.0,0.2,0
1071,2024-07-06 20:00:00,0.2,437.0,21.0,14.2,0.1,0
1072,2024-07-06 21:00:00,0.2,439.0,21.1,14.2,0.1,0
1073,2024-07-06 22:00:00,0.2,439.0,21.1,13.8,0.0,0
1074,2024-07-06 23:00:00,0.2,436.0,21.2,13.4,0.1,0
1075,2024-07-07 00:00:00,0.2,433.0,21.2,12.9,0.7,0
1076,2024-07-07 01:00:00,0.2,433.0,20.8,12.0,0.4,0
1077,2024-07-07 02:00:00,0.2,433.0,20.8,11.5,0.0,1
1078,2024-07-08 08:00:00,0.3,433.0,21.7,15.7,0.7,0
1079,2024-07-08 09:00:00,0.3,432.0,21.7,17.6,0.7,0
1080,2024-07-08 10:00:00,0.3,431.0,21.6,17.6,0.7,1
1081,2024-07-08 11:00:00,0.3,437.0,21.6,18.0,0.7,1
1082,2024-07-08 12:00:00,0.3,439.0,21.5,18.5,0.7,1
1083,2024-07-08 13:00:00,0.3,437.0,21.5,18.5,0.7,1
1084,2024-07-08 14:00:00,0.3,451.0,20.9,16.5,0.3,1
1085,2024-07-08 15:00:00,0.3,463.0,21.1,17.9,0.2,1
1086,2024-07-08 16:00:00,0.3,463.0,20.9,17.8,0.3,1
1087,2024-07-08 17:00:00,0.3,455.0,20.9,17.8,0.3,1
1088,2024-07-08 18:00:00,0.3,452.0,21.1,18.5,0.2,1
1089,2024-07-08 19:00:00,0.3,451.0,20.9,18.0,0.3,1
1090,2024-07-08 20:00:00,0.3,451.0,20.9,17.0,0.3,1
1091,2024-07-08 21:00:00,0.3,465.0,20.8,15.9,0.4,1
1092,2024-07-08 22:00:00,0.3,462.0,20.8,15.7,0.4,1
