ID,date,value,CO2,temp,outT,TSV,adapt_comf
376,2024-07-18 08:00:00,1.99,493.0,22.1,18.6,0.7,1
377,2024-07-18 09:00:00,2.2,496.0,22.1,20.0,0.7,1
378,2024-07-18 10:00:00,2.31,495.0,22.0,21.5,0.7,1
379,2024-07-18 11:00:00,2.22,496.0,21.9,24.1,0.7,1
380,2024-07-18 12:00:00,2.36,498.0,21.9,25.7,0.7,1
381,2024-07-18 13:00:00,2.22,500.0,21.8,26.5,0.7,1
382,2024-07-18 14:00:00,2.39,495.0,21.8,27.1,0.7,1
383,2024-07-18 15:00:00,1.98,518.0,21.6,27.2,0.7,1
384,2024-07-18 16:00:00,1.37,505.0,21.5,26.9,0.7,1
385,2024-07-18 17:00:00,1.89,500.0,21.4,27.0,0.3,1
386,2024-07-18 18:00:00,2.25,501.0,21.5,26.0,0.7,1
387,2024-07-18 19:00:00,1.85,470.0,21.9,25.7,0.7,1
388,2024-07-18 22:00:00,2.03,428.0,22.7,24.7,0.7,1
389,2024-07-18 23:00:00,2.26,430.0,22.9,23.9,0.7,1
390,2024-07-19 02:00:00,2.32,453.0,23.9,21.7,0.7,0
391,2024-07-19 03:00:00,2.6,481.0,24.0,21.0,0.7,0
392,2024-07-19 04:00:00,2.6,500.0,24.3,20.5,0.7,0
393,2024-07-19 05:00:00,2.6,470.0,23.8,19.8,0.7,0
394,2024-07-19 06:00:00,2.6,475.0,23.5,19.5,0.7,0
395,2024-07-19 07:00:00,2.04,479.0,23.4,19.7,0.7,1
396,2024-07-19 08:00:00,2.46,493.0,23.3,20.3,0.7,1
397,2024-07-19 09:00:00,2.46,508.0,23.2,22.4,0.7,1
398,2024-07-19 10:00:00,2.13,509.0,22.9,27.1,0.7,1
399,2024-07-19 11:00:00,2.27,520.0,22.8,29.3,0.7,1
400,2024-07-19 13:00:00,2.22,505.0,22.6,30.6,0.7,1
401,2024-07-19 14:00:00,2.1,498.0,22.5,31.0,0.7,1
402,2024-07-19 15:00:00,2.13,517.0,22.4,30.9,0.7,1
403,2024-07-19 16:00:00,1.9,522.0,22.3,31.6,0.7,1
404,2024-07-19 17:00:00,1.9,509.0,22.3,31.1,0.7,1
405,2024-07-19 18:00:00,1.9,470.0,22.6,29.8,0.7,1
406,2024-07-19 19:00:00,1.9,454.0,22.9,29.0,0.7,1
407,2024-07-19 20:00:00,1.9,444.0,23.1,28.7,0.7,1
408,2024-07-19 21:00:00,1.9,442.0,23.2,28.0,0.7,1
409,2024-07-19 22:00:00,1.9,436.0,23.5,26.8,0.7,1
410,2024-07-19 23:00:00,1.9,429.0,23.6,25.8,0.7,1
411,2024-07-20 00:00:00,2.23,433.0,23.7,24.9,0.7,0
412,2024-07-20 01:00:00,2.4,439.0,24.0,23.9,0.7,0
413,2024-07-20 02:00:00,2.4,442.0,24.6,22.6,0.7,0
414,2024-07-20 03:00:00,2.72,475.0,24.4,21.9,0.7,0
415,2024-07-20 04:00:00,2.4375,477.0,24.4,20.8,0.7,0
416,2024-07-20 05:00:00,3.06,470.0,24.2,20.1,0.7,0
417,2024-07-20 07:00:00,2.43,471.0,24.0,19.5,0.7,0
418,2024-07-20 08:00:00,2.736666666666667,474.0,23.8,19.5,0.7,0
419,2024-07-20 09:00:00,2.66,472.0,23.8,19.9,0.7,0
420,2024-07-20 10:00:00,2.73,473.0,23.7,20.9,0.7,0
421,2024-07-20 11:00:00,2.65,479.0,23.5,22.9,0.7,1
422,2024-07-20 12:00:00,2.75,480.0,23.4,23.8,0.7,1
423,2024-07-20 13:00:00,2.5,481.0,23.3,22.8,0.7,1
424,2024-07-20 14:00:00,2.5,483.0,23.3,23.4,0.7,1
425,2024-07-20 15:00:00,2.55,474.0,23.2,25.3,0.7,1
426,2024-07-20 16:00:00,2.71,472.0,23.0,25.1,0.7,1
427,2024-07-20 17:00:00,2.53,484.0,23.0,24.2,0.7,1
428,2024-07-20 18:00:00,2.73,450.0,23.3,23.9,0.7,1
429,2024-07-20 19:00:00,2.6,432.0,23.5,23.4,0.7,0
430,2024-07-20 20:00:00,2.6,427.0,23.6,23.4,0.7,0
431,2024-07-20 21:00:00,2.6,423.0,23.7,23.6,0.7,0
432,2024-07-20 22:00:00,2.6,422.0,23.7,22.4,0.7,0
433,2024-07-20 23:00:00,2.6,421.0,23.9,21.8,0.7,0
434,2024-07-21 00:00:00,2.6,410.0,24.0,22.0,0.7,0
435,2024-07-21 01:00:00,2.6,405.0,24.0,21.7,0.7,0
436,2024-07-21 02:00:00,2.6,414.0,24.1,21.2,0.7,0
437,2024-07-21 03:00:00,2.6,466.0,23.8,21.9,0.7,0
438,2024-07-21 04:00:00,2.6,466.0,23.6,21.5,0.7,0
439,2024-07-21 05:00:00,2.6,462.0,23.5,21.3,0.7,0
440,2024-07-21 06:00:00,2.6,473.0,23.4,20.3,0.7,0
441,2024-07-21 07:00:00,2.27,471.0,23.4,20.1,0.7,0
442,2024-07-21 08:00:00,2.5175,474.0,23.3,19.8,0.7,0
443,2024-07-21 09:00:00,2.53,481.0,23.3,19.1,0.7,0
444,2024-07-21 10:00:00,2.66,483.0,23.3,19.4,0.7,0
445,2024-07-21 11:00:00,2.75,477.0,23.3,20.1,0.7,0
446,2024-07-21 12:00:00,2.63,468.0,23.2,20.2,0.7,0
447,2024-07-21 13:00:00,2.68,466.0,23.1,21.1,0.7,1
448,2024-07-21 14:00:00,2.71,464.0,23.0,22.1,0.7,1
449,2024-07-21 15:00:00,2.62,467.0,22.8,23.2,0.7,1
450,2024-07-21 16:00:00,2.41,460.0,22.5,23.1,0.7,1
451,2024-07-21 17:00:00,2.46,462.0,22.3,23.0,0.7,1
452,2024-07-21 18:00:00,2.4,454.0,22.4,22.8,0.7,1
453,2024-07-21 19:00:00,2.4,439.0,22.7,23.0,0.7,1
454,2024-07-21 20:00:00,2.4,436.0,22.9,23.2,0.7,0
455,2024-07-21 21:00:00,2.4,435.0,23.0,22.5,0.7,0
456,2024-07-21 22:00:00,2.4,434.0,23.1,21.5,0.7,0
457,2024-07-21 23:00:00,2.4,435.0,23.2,19.8,0.7,0
458,2024-07-22 00:00:00,2.4,436.0,23.3,18.3,0.7,0
459,2024-07-22 01:00:00,2.4,434.0,23.5,16.9,0.7,0
460,2024-07-22 02:00:00,2.4,433.0,23.8,16.6,0.7,0
461,2024-07-22 03:00:00,2.4,452.0,23.8,16.4,0.7,0
462,2024-07-22 04:00:00,2.4,464.0,23.6,15.8,0.7,0
463,2024-07-22 05:00:00,2.52,452.0,23.4,15.2,0.7,0
464,2024-07-22 06:00:00,2.8,461.0,23.2,15.4,0.7,0
465,2024-07-22 07:00:00,2.18,470.0,23.1,16.6,0.7,0
466,2024-07-22 08:00:00,3.29,463.0,22.9,17.2,0.7,0
467,2024-07-22 09:00:00,2.57,461.0,22.8,18.0,0.7,0
468,2024-07-22 11:00:00,2.52,470.0,22.7,19.9,0.7,1
469,2024-07-22 12:00:00,2.22,469.0,22.6,20.5,0.7,1
470,2024-07-22 13:00:00,2.48,464.0,22.5,21.2,0.7,1
471,2024-07-22 14:00:00,2.24,462.0,22.5,21.8,0.7,1
472,2024-07-22 15:00:00,2.15,463.0,22.4,22.6,0.7,1
473,2024-07-22 16:00:00,1.9,485.0,22.4,23.3,0.7,1
474,2024-07-22 17:00:00,2.46,483.0,22.4,23.2,0.7,1
475,2024-07-22 18:00:00,2.4,433.0,22.8,22.4,0.7,1
476,2024-07-22 19:00:00,2.4,419.0,23.0,22.2,0.7,0
477,2024-07-22 20:00:00,2.4,421.0,22.9,21.8,0.7,0
478,2024-07-22 21:00:00,2.4,410.0,23.2,20.7,0.7,0
479,2024-07-22 22:00:00,2.21,412.0,23.3,19.7,0.7,0
480,2024-07-22 23:00:00,2.8,418.0,23.3,19.1,0.7,0
481,2024-07-23 00:00:00,2.8,411.0,23.5,18.8,0.7,0
482,2024-07-23 01:00:00,2.8,409.0,23.8,19.1,0.7,0
483,2024-07-23 02:00:00,2.8,419.0,24.3,19.7,0.7,0
484,2024-07-23 03:00:00,2.8,482.0,23.7,19.5,0.7,0
485,2024-07-23 04:00:00,2.8,474.0,23.7,19.7,0.7,0
486,2024-07-23 05:00:00,2.8,466.0,23.6,19.9,0.7,0
487,2024-07-23 06:00:00,2.8,473.0,23.5,20.1,0.7,0
488,2024-07-23 07:00:00,2.14,484.0,23.4,19.2,0.7,0
489,2024-07-23 08:00:00,2.635,479.0,23.3,17.9,0.7,0
490,2024-07-23 09:00:00,2.5,474.0,23.2,18.7,0.7,0
491,2024-07-23 10:00:00,2.5,471.0,23.1,20.3,0.7,0
492,2024-07-23 11:00:00,2.5,468.0,23.0,20.0,0.7,0
493,2024-07-23 12:00:00,2.88,468.0,23.0,20.9,0.7,1
494,2024-07-23 13:00:00,2.45,469.0,23.0,20.4,0.7,1
495,2024-07-23 14:00:00,2.82,463.0,22.9,22.1,0.7,1
496,2024-07-23 15:00:00,2.44,459.0,22.7,23.1,0.7,1
497,2024-07-23 16:00:00,2.84,457.0,22.4,23.2,0.7,1
498,2024-07-23 17:00:00,2.6,466.0,22.2,23.4,0.7,1
499,2024-07-23 18:00:00,2.6,445.0,22.6,23.3,0.7,1
500,2024-07-23 19:00:00,2.6,445.0,22.8,23.6,0.7,1
501,2024-07-23 20:00:00,2.09,447.0,22.9,22.8,0.7,0
502,2024-07-23 22:00:00,2.7,446.0,23.3,21.7,0.7,0
503,2024-07-23 23:00:00,2.7,441.0,23.4,20.7,0.7,0
504,2024-07-24 00:00:00,2.51,442.0,23.3,20.7,0.7,0
505,2024-07-24 01:00:00,2.1,440.0,23.4,20.4,0.7,0
506,2024-07-24 02:00:00,2.1,433.0,23.7,19.5,0.7,0
507,2024-07-24 03:00:00,2.46,481.0,23.4,19.0,0.7,0
508,2024-07-24 04:00:00,2.99,487.0,23.2,18.6,0.7,0
509,2024-07-24 05:00:00,2.6,472.0,23.2,18.3,0.7,0
510,2024-07-24 06:00:00,2.6,481.0,23.1,18.0,0.7,0
511,2024-07-24 07:00:00,1.96,489.0,23.0,18.1,0.7,0
512,2024-07-24 08:00:00,3.03,499.0,22.9,18.8,0.7,1
513,2024-07-24 09:00:00,2.5,497.0,22.9,20.9,0.7,1
514,2024-07-24 10:00:00,2.31,495.0,22.9,23.2,0.7,1
515,2024-07-24 11:00:00,2.44,497.0,22.7,24.4,0.7,1
516,2024-07-24 12:00:00,2.22,498.0,22.6,24.5,0.7,1
517,2024-07-24 13:00:00,2.47,497.0,22.6,24.2,0.7,1
518,2024-07-24 14:00:00,2.17,505.0,22.5,24.7,0.7,1
519,2024-07-24 15:00:00,2.08,493.0,22.4,24.4,0.7,0
520,2024-07-25 07:00:00,2.22,468.0,22.8,16.8,0.7,0
521,2024-07-25 08:00:00,2.2350000000000003,468.0,22.7,17.4,0.7,0
522,2024-07-25 09:00:00,2.49,466.0,22.7,17.8,0.7,0
523,2024-07-25 10:00:00,2.3,464.0,22.7,17.9,0.7,0
524,2024-07-25 11:00:00,2.54,465.0,22.7,18.6,0.7,0
525,2024-07-25 12:00:00,2.35,467.0,22.6,18.8,0.7,0
526,2024-07-25 13:00:00,2.58,466.0,22.6,19.4,0.7,0
527,2024-07-25 14:00:00,2.25,459.0,22.5,20.2,0.7,1
528,2024-07-25 15:00:00,2.54,459.0,22.4,20.0,0.7,1
529,2024-07-25 16:00:00,1.15,460.0,22.3,20.4,0.7,1
530,2024-07-25 17:00:00,2.26,460.0,22.1,20.9,0.7,1
531,2024-07-25 18:00:00,2.34,442.0,22.4,20.8,0.7,1
532,2024-07-25 19:00:00,2.61,438.0,22.6,20.2,0.7,0
533,2024-07-25 20:00:00,2.4,435.0,22.7,20.1,0.7,0
534,2024-07-25 21:00:00,2.4,434.0,22.8,19.6,0.7,0
535,2024-07-25 22:00:00,2.4,434.0,23.0,19.6,0.7,0
536,2024-07-25 23:00:00,2.4,430.0,23.1,20.2,0.7,0
537,2024-07-26 00:00:00,2.4,423.0,23.2,19.1,0.7,0
538,2024-07-26 01:00:00,2.4,430.0,23.2,17.4,0.7,0
539,2024-07-26 02:00:00,2.4,426.0,23.2,16.5,0.7,0
540,2024-07-26 03:00:00,2.4,473.0,22.9,16.1,0.7,0
541,2024-07-26 04:00:00,2.4,475.0,22.6,16.1,0.7,0
542,2024-07-26 05:00:00,2.4,470.0,22.5,15.9,0.7,0
543,2024-07-26 06:00:00,2.4,466.0,22.5,15.1,0.7,0
544,2024-07-26 07:00:00,2.03,464.0,22.5,15.5,0.7,0
545,2024-07-26 08:00:00,2.3074999999999997,460.0,22.3,17.0,0.7,0
546,2024-07-26 09:00:00,2.51,456.0,22.2,18.5,0.7,1
547,2024-07-26 10:00:00,2.31,458.0,22.1,20.0,0.7,1
548,2024-07-26 11:00:00,2.31,456.0,22.1,20.5,0.7,1
549,2024-07-26 12:00:00,2.27,457.0,22.0,20.8,0.7,1
550,2024-07-26 13:00:00,2.32,461.0,22.0,21.3,0.7,1
551,2024-07-26 14:00:00,2.24,462.0,21.9,22.1,0.7,1
552,2024-07-26 15:00:00,2.28,464.0,21.8,22.2,0.7,1
553,2024-07-26 16:00:00,2.1,467.0,21.7,22.5,0.7,1
554,2024-07-26 17:00:00,2.21,468.0,21.7,22.7,0.7,1
555,2024-07-26 18:00:00,2.15,440.0,22.2,22.4,0.7,1
556,2024-07-26 19:00:00,2.1,437.0,22.2,22.0,0.7,1
557,2024-07-26 20:00:00,2.1,432.0,22.4,21.4,0.7,0
558,2024-07-26 21:00:00,2.1,432.0,22.5,20.8,0.7,0
559,2024-07-26 22:00:00,2.1,434.0,22.6,19.4,0.7,0
560,2024-07-26 23:00:00,2.1,432.0,22.7,18.7,0.7,0
561,2024-07-27 00:00:00,2.1,432.0,22.9,18.4,0.7,0
562,2024-07-27 01:00:00,2.1,432.0,23.0,18.5,0.7,0
563,2024-07-27 02:00:00,2.1,431.0,23.2,18.0,0.7,0
564,2024-07-27 03:00:00,2.49,462.0,23.0,17.4,0.7,0
565,2024-07-27 04:00:00,2.6,461.0,22.9,16.5,0.7,0
566,2024-07-27 05:00:00,2.6,457.0,22.8,16.0,0.7,0
567,2024-07-27 06:00:00,2.46,463.0,22.8,15.8,0.7,0
568,2024-07-27 07:00:00,2.06,470.0,22.8,15.8,0.7,0
569,2024-07-27 08:00:00,3.36,474.0,22.7,17.9,0.7,0
570,2024-07-27 09:00:00,2.3,474.0,22.6,19.1,0.7,1
571,2024-07-27 10:00:00,2.49,473.0,22.5,20.3,0.7,1
572,2024-07-27 11:00:00,2.3,469.0,22.3,21.7,0.7,1
573,2024-07-27 12:00:00,2.41,469.0,22.3,21.9,0.7,1
574,2024-07-27 13:00:00,2.3,471.0,22.3,22.3,0.7,1
575,2024-07-27 14:00:00,2.55,470.0,22.1,22.0,0.7,1
576,2024-07-27 15:00:00,2.18,466.0,22.0,21.8,0.7,1
577,2024-07-27 16:00:00,2.59,477.0,21.9,22.1,0.7,1
578,2024-07-27 17:00:00,2.32,486.0,21.9,22.9,0.7,1
579,2024-07-27 18:00:00,2.47,442.0,22.3,21.8,0.7,1
580,2024-07-27 19:00:00,2.4,441.0,22.3,20.0,0.7,0
581,2024-07-27 20:00:00,2.4,438.0,22.3,20.1,0.7,0
582,2024-07-27 21:00:00,2.4,438.0,22.3,19.8,0.7,0
583,2024-07-27 22:00:00,2.4,437.0,22.4,19.4,0.7,0
584,2024-07-27 23:00:00,2.4,437.0,22.6,19.2,0.7,0
585,2024-07-28 00:00:00,2.4,437.0,22.8,18.4,0.7,0
586,2024-07-28 01:00:00,2.4,438.0,22.8,17.9,0.7,0
587,2024-07-28 02:00:00,2.4,436.0,23.2,17.4,0.7,0
588,2024-07-28 03:00:00,2.4,438.0,23.4,17.0,0.7,0
589,2024-07-28 04:00:00,2.4,446.0,23.2,16.5,0.7,0
590,2024-07-28 05:00:00,2.4,455.0,22.8,15.9,0.7,0
591,2024-07-28 06:00:00,2.4,465.0,22.8,15.8,0.7,0
592,2024-07-28 07:00:00,2.13,469.0,22.6,16.2,0.7,0
593,2024-07-28 08:00:00,3.32,477.0,22.6,19.3,0.7,1
594,2024-07-28 09:00:00,2.2,481.0,22.5,21.6,0.7,1
595,2024-07-28 10:00:00,2.36,481.0,22.4,21.9,0.7,1
596,2024-07-28 11:00:00,2.1,479.0,22.4,23.1,0.7,1
597,2024-07-28 12:00:00,2.32,489.0,22.3,23.8,0.7,1
598,2024-07-28 13:00:00,2.1,489.0,22.3,25.0,0.7,1
599,2024-07-28 14:00:00,2.21,496.0,22.2,25.5,0.7,1
600,2024-07-28 15:00:00,2.26,506.0,22.1,25.5,0.7,1
601,2024-07-28 16:00:00,2.31,496.0,22.0,25.9,0.7,1
602,2024-07-28 17:00:00,2.1,478.0,21.9,25.1,0.7,1
603,2024-07-28 18:00:00,2.1,466.0,21.9,24.7,0.7,1
604,2024-07-28 19:00:00,2.1,466.0,21.9,24.1,0.7,1
605,2024-07-28 20:00:00,2.1,459.0,22.0,23.3,0.7,1
606,2024-07-28 21:00:00,2.1,460.0,22.1,22.8,0.7,1
607,2024-07-28 22:00:00,2.1,461.0,22.2,21.8,0.7,1
608,2024-07-28 23:00:00,2.1,466.0,22.4,20.9,0.7,0
609,2024-07-29 00:00:00,2.1,471.0,22.6,19.9,0.7,0
610,2024-07-29 01:00:00,2.1,471.0,22.7,18.3,0.7,0
611,2024-07-29 02:00:00,2.1,467.0,23.1,17.5,0.7,0
612,2024-07-29 03:00:00,2.1,461.0,23.1,17.2,0.7,0
613,2024-07-29 04:00:00,2.1,454.0,23.1,16.8,0.7,0
614,2024-07-29 05:00:00,2.1,455.0,23.1,16.7,0.7,0
615,2024-07-29 06:00:00,2.1,471.0,23.0,16.9,0.7,0
616,2024-07-29 07:00:00,2.13,483.0,23.0,17.2,0.7,1
617,2024-07-29 08:00:00,2.1075,493.0,22.9,19.8,0.7,1
618,2024-07-29 09:00:00,2.3,489.0,22.9,22.5,0.7,1
619,2024-07-29 10:00:00,2.51,474.0,22.8,25.0,0.7,1
620,2024-07-29 11:00:00,2.1,465.0,22.8,26.2,0.7,1
621,2024-07-29 12:00:00,2.51,464.0,22.6,26.4,0.7,1
622,2024-07-29 13:00:00,2.1,463.0,22.5,27.4,0.7,1
623,2024-07-29 14:00:00,2.42,466.0,22.4,27.9,0.7,1
624,2024-07-29 15:00:00,2.43,474.0,22.4,27.9,0.7,1
625,2024-07-29 16:00:00,2.15,488.0,22.4,28.0,0.7,1
626,2024-07-29 17:00:00,2.1,507.0,22.3,27.7,0.7,1
627,2024-07-29 18:00:00,2.1,462.0,22.6,26.6,0.7,1
628,2024-07-29 19:00:00,2.1,450.0,23.1,25.6,0.7,1
629,2024-07-29 20:00:00,2.37,446.0,23.3,24.0,0.7,1
630,2024-07-29 21:00:00,2.2,446.0,23.4,23.1,0.7,0
631,2024-07-29 22:00:00,2.2,441.0,23.5,22.6,0.7,0
632,2024-07-29 23:00:00,2.2,441.0,23.6,22.1,0.7,0
633,2024-07-30 00:00:00,2.2,443.0,23.7,21.8,0.7,0
634,2024-07-30 01:00:00,2.2,441.0,23.9,21.4,0.7,0
635,2024-07-30 02:00:00,2.35,437.0,24.4,20.9,0.7,0
636,2024-07-30 03:00:00,2.7,455.0,24.1,20.6,0.7,0
637,2024-07-30 04:00:00,2.7,472.0,23.5,19.5,0.7,0
638,2024-07-30 05:00:00,2.7,468.0,23.3,19.3,0.7,0
639,2024-07-30 06:00:00,2.7,478.0,23.3,18.7,0.7,0
640,2024-07-30 07:00:00,2.03,485.0,23.3,18.8,0.7,1
641,2024-07-30 08:00:00,2.5325,494.0,23.2,20.9,0.7,1
642,2024-07-30 09:00:00,2.4,495.0,23.1,23.2,0.7,1
643,2024-07-30 10:00:00,2.51,493.0,23.0,25.5,0.7,1
644,2024-07-30 11:00:00,2.23,488.0,23.0,27.7,0.7,1
645,2024-07-30 12:00:00,2.59,484.0,22.9,28.6,0.7,1
646,2024-07-30 13:00:00,2.2,484.0,22.9,29.8,0.7,1
647,2024-07-30 14:00:00,2.34,494.0,22.8,31.8,0.7,1
648,2024-07-30 15:00:00,2.33,497.0,22.8,32.1,0.7,1
649,2024-07-30 16:00:00,2.38,492.0,22.6,32.0,0.7,1
650,2024-07-30 17:00:00,2.3,485.0,22.5,30.7,0.7,1
651,2024-07-30 18:00:00,2.3,441.0,23.0,28.9,0.7,1
652,2024-07-30 19:00:00,2.3,456.0,23.3,28.0,0.7,1
653,2024-07-30 20:00:00,2.3,447.0,23.3,26.1,0.7,1
654,2024-07-30 21:00:00,2.3,434.0,23.7,24.5,0.7,0
655,2024-07-30 22:00:00,2.3,428.0,23.8,24.0,0.7,0
656,2024-07-30 23:00:00,2.3,437.0,24.0,23.1,0.7,0
657,2024-07-31 00:00:00,2.3,446.0,24.1,22.5,0.7,0
658,2024-07-31 01:00:00,2.3,452.0,24.3,21.3,0.7,0
659,2024-07-31 02:00:00,2.3,457.0,24.9,20.5,0.7,0
660,2024-07-31 03:00:00,2.3,495.0,24.2,20.5,0.7,0
661,2024-07-31 04:00:00,2.3,485.0,23.7,19.9,0.7,0
662,2024-07-31 05:00:00,2.3,481.0,23.5,19.2,0.7,0
663,2024-07-31 06:00:00,2.3,483.0,23.5,18.7,0.7,0
664,2024-07-31 07:00:00,2.07,484.0,23.5,18.9,0.7,0
665,2024-07-31 08:00:00,2.2424999999999997,492.0,23.4,20.0,0.7,1
666,2024-07-31 09:00:00,2.64,485.0,23.4,21.5,0.7,1
667,2024-07-31 10:00:00,2.52,478.0,23.3,23.2,0.7,1
668,2024-07-31 11:00:00,2.63,472.0,23.3,25.7,0.7,1
669,2024-07-31 12:00:00,2.4,468.0,23.3,26.8,0.7,1
670,2024-07-31 13:00:00,2.53,470.0,23.1,27.5,0.7,1
671,2024-07-31 14:00:00,2.56,472.0,23.0,27.9,0.7,1
672,2024-07-31 15:00:00,2.71,471.0,22.9,27.6,0.7,1
673,2024-07-31 16:00:00,2.9,478.0,22.8,27.7,0.7,1
674,2024-07-31 17:00:00,2.9,488.0,22.8,27.0,0.7,1
675,2024-07-31 18:00:00,2.9,440.0,23.1,25.0,0.7,1
676,2024-07-31 19:00:00,2.9,439.0,23.2,24.2,0.7,1
677,2024-07-31 20:00:00,2.41,460.0,23.4,23.6,0.7,0
678,2024-07-31 21:00:00,2.4,447.0,23.5,22.7,0.7,0
679,2024-07-31 22:00:00,2.4,448.0,23.5,22.1,0.7,0
680,2024-07-31 23:00:00,2.4,454.0,23.6,22.0,0.7,0
681,2024-08-01 00:00:00,2.4,449.0,23.7,21.6,0.7,0
682,2024-08-01 01:00:00,2.4,440.0,23.8,21.0,0.7,0
683,2024-08-01 02:00:00,2.4,437.0,24.5,20.0,0.7,0
684,2024-08-01 03:00:00,2.4,476.0,23.9,19.5,0.7,0
685,2024-08-01 04:00:00,2.4,470.0,23.3,19.2,0.7,0
686,2024-08-01 05:00:00,2.4,460.0,23.3,18.9,0.7,0
687,2024-08-01 06:00:00,2.4,458.0,23.3,18.8,0.7,0
688,2024-08-01 07:00:00,2.18,451.0,23.3,19.3,0.7,0
689,2024-08-01 08:00:00,2.3449999999999998,456.0,23.2,19.8,0.7,1
690,2024-08-01 09:00:00,2.5,456.0,23.1,20.7,0.7,1
691,2024-08-01 10:00:00,2.35,455.0,23.0,22.5,0.7,1
692,2024-08-01 11:00:00,2.54,459.0,23.0,25.0,0.7,1
693,2024-08-01 12:00:00,2.32,465.0,22.9,27.3,0.7,1
694,2024-08-01 13:00:00,2.52,470.0,22.9,29.1,0.7,1
695,2024-08-01 14:00:00,2.4,469.0,22.8,29.6,0.7,1
696,2024-08-01 15:00:00,2.71,470.0,22.8,31.0,0.7,1
697,2024-08-01 16:00:00,1.44,478.0,22.7,29.6,0.7,1
698,2024-08-01 17:00:00,2.24,480.0,22.7,30.2,0.7,1
699,2024-08-01 18:00:00,2.72,447.0,23.1,29.5,0.7,1
700,2024-08-01 19:00:00,2.8,427.0,23.4,27.7,0.7,1
701,2024-08-01 20:00:00,2.8,425.0,23.6,24.0,0.7,0
702,2024-08-01 21:00:00,2.8,430.0,23.7,22.5,0.7,0
703,2024-08-01 22:00:00,2.8,424.0,23.8,21.6,0.7,0
704,2024-08-01 23:00:00,2.71,433.0,23.7,21.0,0.7,0
705,2024-08-02 00:00:00,2.2,429.0,23.7,21.0,0.7,0
706,2024-08-02 01:00:00,2.2,422.0,23.8,21.2,0.7,0
707,2024-08-02 02:00:00,2.2,430.0,23.7,21.6,0.7,0
708,2024-08-02 03:00:00,2.2,486.0,23.3,21.8,0.7,0
709,2024-08-02 04:00:00,2.73,485.0,23.1,21.7,0.7,1
710,2024-08-02 05:00:00,2.9,481.0,23.1,21.6,0.7,1
711,2024-08-02 06:00:00,2.75,491.0,23.0,21.9,0.7,1
712,2024-08-02 07:00:00,2.29,484.0,23.0,22.1,0.7,1
713,2024-08-02 08:00:00,2.6675,480.0,23.0,23.0,0.7,1
714,2024-08-02 09:00:00,2.47,478.0,23.0,23.7,0.7,1
715,2024-08-02 10:00:00,2.57,478.0,23.0,23.9,0.7,1
716,2024-08-02 11:00:00,2.56,479.0,23.0,25.1,0.7,1
717,2024-08-02 12:00:00,2.62,480.0,23.0,26.4,0.7,1
718,2024-08-02 13:00:00,2.78,482.0,23.0,26.3,0.7,1
719,2024-08-02 14:00:00,2.55,485.0,22.9,27.1,0.7,1
720,2024-08-02 15:00:00,2.65,496.0,22.8,29.0,0.7,1
721,2024-08-02 16:00:00,2.8,505.0,22.8,28.6,0.7,1
722,2024-08-02 17:00:00,2.8,484.0,22.9,28.2,0.7,1
723,2024-08-02 18:00:00,2.71,467.0,23.0,27.5,0.7,1
724,2024-08-02 19:00:00,2.3,473.0,22.9,26.3,0.7,1
725,2024-08-02 20:00:00,2.3,446.0,23.8,25.5,0.7,0
726,2024-08-02 21:00:00,2.56,445.0,24.0,24.5,0.7,0
727,2024-08-02 22:00:00,2.4675000000000002,450.0,24.1,24.2,0.7,0
728,2024-08-02 23:00:00,2.3866666666666667,468.0,24.0,23.5,0.7,0
729,2024-08-03 00:00:00,2.68,487.0,23.4,23.1,0.7,0
730,2024-08-03 01:00:00,2.5,464.0,23.7,22.7,0.7,0
731,2024-08-03 02:00:00,2.5,441.0,24.1,21.8,0.7,0
732,2024-08-03 03:00:00,2.55,470.0,23.6,20.7,0.7,0
733,2024-08-03 06:00:00,2.71,461.0,23.4,19.6,0.7,0
734,2024-08-03 07:00:00,2.29,465.0,23.3,20.1,0.7,0
735,2024-08-03 08:00:00,2.85,462.0,23.3,20.4,0.7,0
736,2024-08-03 09:00:00,2.72,467.0,23.3,20.9,0.7,1
737,2024-08-03 10:00:00,2.43,471.0,23.3,21.6,0.7,1
738,2024-08-03 11:00:00,2.75,468.0,23.3,23.4,0.7,1
739,2024-08-03 12:00:00,2.55,470.0,23.1,24.6,0.7,1
740,2024-08-03 13:00:00,2.55,471.0,23.1,25.1,0.7,1
741,2024-08-03 14:00:00,2.43,467.0,23.0,24.9,0.7,1
742,2024-08-03 15:00:00,2.65,457.0,22.8,23.4,0.7,1
743,2024-08-03 16:00:00,2.4,453.0,22.7,23.6,0.7,1
744,2024-08-03 17:00:00,2.4,451.0,22.7,23.1,0.7,1
745,2024-08-03 18:00:00,2.4,440.0,23.0,22.6,0.7,0
746,2024-08-03 19:00:00,2.4,438.0,23.1,22.7,0.7,0
747,2024-08-03 20:00:00,2.4,437.0,23.2,22.5,0.7,0
748,2024-08-03 21:00:00,2.4,435.0,23.2,21.3,0.7,0
749,2024-08-03 22:00:00,2.4,437.0,23.2,20.1,0.7,0
750,2024-08-03 23:00:00,2.4,435.0,23.3,19.8,0.7,0
751,2024-08-04 00:00:00,2.4,434.0,23.5,18.6,0.7,0
