 ID;value;date;indoor T;indoor RH ;co2;outT;tsv
1371;0.04 ;05/04/2024 03:00;23.33 ;39.04 ;350.52 ;8.7 ;-0.11 
1373;0.04 ;05/04/2024 04:00;23.33 ;39.05 ;350.52 ;8.2 ;-0.12 
1375;0.04 ;05/04/2024 05:00;23.33 ;39.05 ;350.52 ;7.9 ;-0.18 
1377;0.04 ;05/04/2024 06:00;23.33 ;39.06 ;350.52 ;8.0 ;-0.12 
1379;0.04 ;05/04/2024 07:00;23.34 ;39.07 ;350.52 ;7.9 ;-0.18 
1381;0.04 ;05/04/2024 08:00;23.34 ;39.07 ;350.52 ;8.4 ;-0.11 
1383;0.04 ;05/04/2024 09:00;23.34 ;39.08 ;350.52 ;10.5 ;-0.11 
1385;0.04 ;05/04/2024 10:00;23.34 ;39.08 ;350.52 ;13.5 ;-0.1 
1387;0.04 ;05/04/2024 11:00;23.34 ;39.09 ;350.52 ;15.7 ;0.0 
1389;0.04 ;05/04/2024 12:00;23.34 ;39.09 ;350.51 ;17.5 ;0.98 
1391;0.04 ;05/04/2024 13:00;23.34 ;39.1 ;350.51 ;18.7 ;0.98 
1393;0.04 ;05/04/2024 14:00;23.35 ;39.1 ;350.51 ;19.8 ;0.98 
1395;0.04 ;05/04/2024 15:00;23.35 ;39.11 ;350.51 ;21.0 ;0.96 
1397;0.04 ;05/04/2024 16:00;23.35 ;39.12 ;350.51 ;21.2 ;0.96 
1399;0.04 ;05/04/2024 17:00;23.35 ;39.12 ;350.51 ;21.0 ;0.96 
1401;0.04 ;05/04/2024 18:00;23.35 ;39.13 ;350.51 ;20.0 ;0.96 
1403;0.04 ;05/04/2024 19:00;23.35 ;39.13 ;350.51 ;18.6 ;0.96 
1405;0.04 ;05/04/2024 20:00;23.36 ;39.14 ;350.51 ;16.8 ;0.92 
1407;0.04 ;05/04/2024 21:00;23.36 ;39.14 ;350.51 ;15.0 ;-0.06 
1409;0.04 ;05/04/2024 22:00;23.36 ;39.15 ;350.51 ;13.4 ;-0.06 
1411;0.04 ;05/04/2024 23:00;23.36 ;39.15 ;350.51 ;12.2 ;-0.06 
1413;0.04 ;06/04/2024 00:00;23.36 ;39.16 ;350.51 ;11.1 ;-0.02 
1415;0.04 ;06/04/2024 01:00;23.36 ;39.16 ;350.51 ;10.4 ;-0.09 
1417;0.04 ;06/04/2024 02:00;23.36 ;39.17 ;350.51 ;9.8 ;-0.08 
1419;0.04 ;06/04/2024 03:00;23.37 ;39.18 ;350.51 ;9.3 ;-0.06 
1421;0.04 ;06/04/2024 04:00;23.37 ;39.18 ;350.5 ;8.9 ;-0.03 
1423;0.04 ;06/04/2024 05:00;23.37 ;39.19 ;350.5 ;8.5 ;-0.02 
1425;0.04 ;06/04/2024 06:00;23.37 ;39.19 ;350.5 ;8.2 ;-0.01 
1427;0.04 ;06/04/2024 07:00;23.37 ;39.2 ;350.5 ;7.8 ;-0.05 
1429;0.04 ;06/04/2024 08:00;23.37 ;39.2 ;350.5 ;8.3 ;0.0 
1431;0.04 ;06/04/2024 09:00;23.38 ;39.21 ;350.5 ;11.3 ;0.02 
1433;0.04 ;06/04/2024 10:00;23.38 ;39.21 ;350.5 ;14.2 ;-0.06 
1435;0.04 ;06/04/2024 11:00;23.38 ;39.22 ;350.5 ;16.7 ;0.84 
1437;0.04 ;06/04/2024 12:00;23.38 ;39.22 ;350.5 ;18.6 ;0.84 
1439;0.04 ;06/04/2024 13:00;23.38 ;39.23 ;350.5 ;20.0 ;0.84 
1441;0.04 ;06/04/2024 14:00;23.38 ;39.24 ;350.5 ;21.0 ;0.84 
1443;0.04 ;06/04/2024 15:00;23.38 ;39.24 ;350.5 ;21.7 ;0.84 
1445;0.04 ;06/04/2024 16:00;23.39 ;39.25 ;350.5 ;22.0 ;0.42 
1447;0.04 ;06/04/2024 17:00;23.39 ;39.25 ;350.5 ;22.0 ;0.42 
1449;0.04 ;06/04/2024 18:00;23.39 ;39.26 ;350.5 ;21.6 ;0.39 
1451;0.04 ;06/04/2024 19:00;23.39 ;39.26 ;350.5 ;20.5 ;0.39 
1453;0.04 ;06/04/2024 20:00;23.39 ;39.27 ;350.5 ;18.4 ;0.33 
1455;0.04 ;06/04/2024 21:00;23.39 ;39.27 ;350.49 ;15.8 ;0.07 
1457;0.04 ;06/04/2024 22:00;23.4 ;39.28 ;350.49 ;14.2 ;0.0 
