ID,index,DATE,room,floor,indoor T,indoor RH,co2,outT,value,tsv,spmv
913,1214,2023-05-21 14:00:00+00:00,379.0,2.0,20.3,23.5,406.3,18.3,0.2,-0.5,-0.2
914,1215,2023-05-21 15:00:00+00:00,379.0,2.0,20.3,24.0,406.0,18.6,0.2,-0.5,-0.2
915,1216,2023-05-21 16:00:00+00:00,379.0,2.0,20.3,24.2,405.8,18.8,0.2,-0.5,-0.2
916,1217,2023-05-21 17:00:00+00:00,379.0,2.0,20.3,25.2,405.8,18.6,0.2,-0.5,-0.2
917,1218,2023-05-21 18:00:00+00:00,379.0,2.0,20.3,25.2,405.8,18.1,0.2,-0.5,-0.2
918,1219,2023-05-21 19:00:00+00:00,379.0,2.0,20.3,26.0,405.7,17.5,0.2,-0.5,-0.19
919,1220,2023-05-21 20:00:00+00:00,379.0,2.0,20.4,26.0,403.0,17.0,0.2,-0.5,-0.18
920,1221,2023-05-21 21:00:00+00:00,379.0,2.0,20.5,26.0,400.8,15.9,0.2,-0.5,-0.17
921,1222,2023-05-21 22:00:00+00:00,379.0,2.0,20.5,26.0,398.7,15.6,0.2,-0.5,-0.17
922,1223,2023-05-21 23:00:00+00:00,379.0,2.0,20.5,26.0,397.5,14.9,0.2,-0.5,-0.17
923,1224,2023-05-22 00:00:00+00:00,379.0,2.0,20.5,26.0,396.2,13.9,0.2,-0.5,-0.17
924,1225,2023-05-22 01:00:00+00:00,379.0,2.0,20.7,27.2,413.8,12.3,0.2,-0.5,-0.14
925,1226,2023-05-22 02:00:00+00:00,379.0,2.0,20.7,28.8,435.8,12.4,0.2,-0.5,-0.14
926,1227,2023-05-22 03:00:00+00:00,379.0,2.0,20.7,29.8,438.3,13.1,0.3,-0.5,-0.14
927,1228,2023-05-22 04:00:00+00:00,379.0,2.0,20.7,30.3,436.5,14.3,0.7,-0.5,-0.14
928,1229,2023-05-22 05:00:00+00:00,379.0,2.0,20.8,29.7,429.0,15.8,0.9,-0.5,-0.12
929,1230,2023-05-22 06:00:00+00:00,379.0,2.0,20.6,28.7,427.5,17.1,1.0,-0.5,-0.15
930,1231,2023-05-22 07:00:00+00:00,379.0,2.0,20.5,29.3,421.3,17.9,1.0,-0.5,-0.16
931,1232,2023-05-22 08:00:00+00:00,379.0,2.0,20.5,30.0,415.5,18.1,0.9,-0.5,-0.16
932,1233,2023-05-22 09:00:00+00:00,379.0,2.0,20.6,29.7,415.7,18.6,1.0,-0.5,-0.15
933,1234,2023-05-22 10:00:00+00:00,379.0,2.0,20.9,28.8,438.7,18.7,1.2,-0.5,-0.11
934,1235,2023-05-22 11:00:00+00:00,379.0,2.0,20.6,29.0,444.3,18.9,1.1,-0.5,-0.15
935,1236,2023-05-22 12:00:00+00:00,379.0,2.0,20.6,29.2,467.5,18.9,1.0,-0.5,-0.15
936,1237,2023-05-22 13:00:00+00:00,379.0,2.0,20.6,29.0,495.2,18.8,0.8,-0.5,-0.15
937,1238,2023-05-22 14:00:00+00:00,379.0,2.0,20.8,29.3,474.5,18.0,0.6,-0.5,-0.12
938,1239,2023-05-22 15:00:00+00:00,379.0,2.0,20.6,32.2,409.2,17.3,0.5,-0.5,-0.15
939,1240,2023-05-22 16:00:00+00:00,379.0,2.0,20.8,36.5,403.3,16.4,0.4,-0.5,-0.12
940,1241,2023-05-22 17:00:00+00:00,379.0,2.0,20.5,36.0,403.3,15.8,0.3,-0.5,-0.16
941,1242,2023-05-22 18:00:00+00:00,379.0,2.0,20.5,37.7,405.0,15.7,0.3,-0.5,-0.16
942,1243,2023-05-22 19:00:00+00:00,379.0,2.0,20.6,37.5,405.7,15.7,0.2,-0.5,-0.15
943,1244,2023-05-22 20:00:00+00:00,379.0,2.0,20.7,35.8,405.0,15.8,0.2,-0.5,-0.13
944,1245,2023-05-22 21:00:00+00:00,379.0,2.0,20.7,35.0,404.7,14.9,0.2,-0.5,-0.13
945,1246,2023-05-22 22:00:00+00:00,379.0,2.0,20.7,34.2,403.5,14.2,0.2,-0.5,-0.13
946,1247,2023-05-22 23:00:00+00:00,379.0,2.0,20.7,34.0,401.3,14.0,0.2,-0.5,-0.13
947,1248,2023-05-23 00:00:00+00:00,379.0,2.0,20.7,33.8,399.5,13.6,0.2,-0.5,-0.13
948,1249,2023-05-23 01:00:00+00:00,379.0,2.0,20.7,38.8,397.7,12.5,0.2,-0.5,-0.13
949,1250,2023-05-23 02:00:00+00:00,379.0,2.0,20.5,39.0,398.5,12.5,0.2,-0.5,-0.16
950,1251,2023-05-23 03:00:00+00:00,379.0,2.0,20.5,39.0,400.2,12.4,0.2,-0.5,-0.16
951,1252,2023-05-23 04:00:00+00:00,379.0,2.0,20.8,40.3,402.7,12.8,0.6,-0.5,-0.12
952,1253,2023-05-23 05:00:00+00:00,379.0,2.0,20.9,43.7,405.3,13.6,0.9,-0.5,-0.1
953,1254,2023-05-23 06:00:00+00:00,379.0,2.0,20.9,43.4,407.6,14.0,1.0,-0.5,-0.1
954,1255,2023-05-23 07:00:00+00:00,379.0,2.0,20.8,42.0,413.0,14.7,0.9,-0.5,-0.11
955,1256,2023-05-23 08:00:00+00:00,379.0,2.0,20.5,42.2,407.0,15.6,0.9,-0.5,-0.16
956,1257,2023-05-23 09:00:00+00:00,379.0,2.0,20.5,41.0,404.5,16.5,1.0,-0.5,-0.16
957,1258,2023-05-23 10:00:00+00:00,379.0,2.0,20.6,41.3,403.3,17.1,1.0,-0.5,-0.14
958,1259,2023-05-23 11:00:00+00:00,379.0,2.0,20.8,41.7,402.0,17.8,1.0,-0.5,-0.11
959,1260,2023-05-23 12:00:00+00:00,379.0,2.0,20.5,41.5,402.8,18.6,1.0,-0.5,-0.16
960,1261,2023-05-23 13:00:00+00:00,379.0,2.0,20.7,42.2,403.3,18.9,0.9,-0.5,-0.13
961,1262,2023-05-23 14:00:00+00:00,379.0,2.0,20.9,42.8,402.3,17.6,0.6,-0.5,-0.1
962,1263,2023-05-23 15:00:00+00:00,379.0,2.0,20.8,44.0,398.3,17.2,0.5,-0.5,-0.11
963,1264,2023-05-23 16:00:00+00:00,379.0,2.0,20.5,43.7,397.0,17.5,0.4,-0.5,-0.16
964,1265,2023-05-23 17:00:00+00:00,379.0,2.0,20.6,42.0,398.2,17.7,0.3,-0.5,-0.14
965,1266,2023-05-23 18:00:00+00:00,379.0,2.0,20.6,43.0,399.0,16.1,0.3,-0.5,-0.14
966,1267,2023-05-23 19:00:00+00:00,379.0,2.0,20.7,41.8,398.7,15.6,0.2,-0.5,-0.13
967,1268,2023-05-23 20:00:00+00:00,379.0,2.0,20.7,40.8,398.3,15.4,0.2,-0.5,-0.13
968,1269,2023-05-23 21:00:00+00:00,379.0,2.0,20.8,40.0,397.2,14.8,0.2,-0.5,-0.12
969,1270,2023-05-23 22:00:00+00:00,379.0,2.0,20.8,39.5,396.2,14.1,0.2,-0.5,-0.12
970,1271,2023-05-23 23:00:00+00:00,379.0,2.0,20.8,39.0,395.0,13.7,0.2,-0.5,-0.12
971,1272,2023-05-24 00:00:00+00:00,379.0,2.0,20.9,39.0,393.7,13.5,0.2,-0.5,-0.1
972,1273,2023-05-24 01:00:00+00:00,379.0,2.0,21.0,42.3,421.7,11.3,0.2,-0.5,-0.09
973,1274,2023-05-24 02:00:00+00:00,379.0,2.0,20.8,43.7,438.8,11.7,0.2,-0.5,-0.11
974,1275,2023-05-24 03:00:00+00:00,379.0,2.0,20.8,43.2,437.3,13.0,0.4,-0.5,-0.11
975,1276,2023-05-24 04:00:00+00:00,379.0,2.0,21.0,44.7,431.3,14.3,0.6,-0.5,-0.08
976,1277,2023-05-24 05:00:00+00:00,379.0,2.0,21.0,43.5,439.3,16.0,1.0,-0.5,-0.09
977,1278,2023-05-24 06:00:00+00:00,379.0,2.0,20.9,41.8,440.5,17.5,1.0,-0.5,-0.1
978,1279,2023-05-24 07:00:00+00:00,379.0,2.0,22.0,45.3,543.2,18.2,1.0,-1.0,0.06
979,1280,2023-05-24 08:00:00+00:00,379.0,2.0,21.8,47.2,462.3,18.6,1.0,-1.0,0.03
980,1281,2023-05-24 09:00:00+00:00,379.0,2.0,21.7,43.7,411.5,19.3,1.1,-1.0,0.01
981,1282,2023-05-24 10:00:00+00:00,379.0,2.0,22.2,45.3,584.8,19.7,1.3,-1.5,0.08
982,1283,2023-05-24 11:00:00+00:00,379.0,2.0,22.1,44.2,546.3,20.3,1.1,-1.4,0.07
983,1284,2023-05-24 12:00:00+00:00,379.0,2.0,22.1,42.3,546.8,20.6,1.1,-1.4,0.07
984,1285,2023-05-24 13:00:00+00:00,379.0,2.0,22.3,40.8,500.0,20.6,0.9,-1.5,0.09
985,1286,2023-05-24 14:00:00+00:00,379.0,2.0,21.9,37.7,403.0,21.0,0.6,-1.0,0.04
986,1287,2023-05-24 15:00:00+00:00,379.0,2.0,21.7,40.3,398.7,19.8,0.6,-1.0,0.01
987,1288,2023-05-24 16:00:00+00:00,379.0,2.0,21.8,40.7,397.5,19.9,0.3,-1.0,0.02
988,1289,2023-05-24 17:00:00+00:00,379.0,2.0,21.5,37.2,398.2,19.9,0.3,-1.0,-0.02
989,1290,2023-05-24 18:00:00+00:00,379.0,2.0,21.2,36.8,397.8,18.3,0.2,-0.4,-0.06
990,1291,2023-05-24 19:00:00+00:00,379.0,2.0,21.1,38.0,398.7,17.9,0.2,-0.4,-0.08
991,1292,2023-05-24 20:00:00+00:00,379.0,2.0,21.1,38.0,397.8,17.8,0.2,-0.4,-0.08
992,1293,2023-05-24 21:00:00+00:00,379.0,2.0,21.2,37.0,396.8,17.7,0.2,-0.4,-0.06
993,1294,2023-05-24 22:00:00+00:00,379.0,2.0,21.2,37.0,395.5,17.3,0.2,-0.4,-0.06
994,1295,2023-05-24 23:00:00+00:00,379.0,2.0,21.2,37.0,393.3,16.6,0.2,-0.4,-0.06
995,1296,2023-05-25 00:00:00+00:00,379.0,2.0,21.2,37.0,391.7,16.0,0.2,-0.4,-0.06
996,1297,2023-05-25 01:00:00+00:00,379.0,2.0,21.6,39.0,392.0,14.8,0.2,-1.0,-0.0
997,1298,2023-05-25 02:00:00+00:00,379.0,2.0,21.4,38.8,393.5,14.8,0.2,-0.8,-0.03
998,1299,2023-05-25 03:00:00+00:00,379.0,2.0,21.4,40.0,393.2,14.7,0.3,-0.8,-0.03
999,1300,2023-05-25 04:00:00+00:00,379.0,2.0,21.1,42.0,398.7,15.2,0.6,-0.4,-0.07
1000,1301,2023-05-25 05:00:00+00:00,379.0,2.0,21.1,42.2,398.7,15.3,1.0,-0.4,-0.07
1001,1302,2023-05-25 06:00:00+00:00,379.0,2.0,22.1,47.7,651.3,15.9,1.1,-1.4,0.07
1002,1303,2023-05-25 07:00:00+00:00,379.0,2.0,22.2,49.2,570.7,15.6,1.1,-1.5,0.09
1003,1304,2023-05-25 08:00:00+00:00,379.0,2.0,21.8,48.3,405.7,14.2,1.0,-1.0,0.03
1004,1305,2023-05-25 09:00:00+00:00,379.0,2.0,21.9,47.2,399.2,15.2,0.9,-1.0,0.04
1005,1306,2023-05-25 10:00:00+00:00,379.0,2.0,21.6,45.3,410.8,16.0,1.0,-1.0,-0.0
1006,1307,2023-05-25 11:00:00+00:00,379.0,2.0,21.5,43.7,416.3,16.6,0.8,-1.0,-0.02
1007,1308,2023-05-25 12:00:00+00:00,379.0,2.0,21.5,43.2,414.8,17.4,0.8,-1.0,-0.02
1008,1309,2023-05-25 13:00:00+00:00,379.0,2.0,21.3,43.5,412.5,17.8,0.8,-0.2,-0.04
1009,1310,2023-05-25 14:00:00+00:00,379.0,2.0,21.2,39.7,401.7,18.0,0.4,-0.4,-0.06
1010,1311,2023-05-25 15:00:00+00:00,379.0,2.0,21.1,35.3,396.7,17.8,0.4,-0.4,-0.08
1011,1312,2023-05-25 16:00:00+00:00,379.0,2.0,20.9,30.3,397.0,16.8,0.4,-0.5,-0.11
1012,1313,2023-05-25 17:00:00+00:00,379.0,2.0,20.9,26.7,397.2,15.4,0.2,-0.5,-0.11
1013,1314,2023-05-25 18:00:00+00:00,379.0,2.0,20.9,25.0,399.3,14.1,0.2,-0.5,-0.11
1014,1315,2023-05-25 19:00:00+00:00,379.0,2.0,20.9,25.3,401.8,13.9,0.2,-0.5,-0.11
1015,1316,2023-05-25 20:00:00+00:00,379.0,2.0,21.1,27.0,399.7,13.8,0.2,-0.4,-0.08
1016,1317,2023-05-25 21:00:00+00:00,379.0,2.0,21.2,28.3,397.5,12.9,0.2,-0.4,-0.07
1017,1318,2023-05-25 22:00:00+00:00,379.0,2.0,21.3,29.0,394.7,12.2,0.2,-0.2,-0.05
1018,1319,2023-05-25 23:00:00+00:00,379.0,2.0,21.4,30.0,390.3,11.5,0.2,-0.8,-0.04
1019,1320,2023-05-26 00:00:00+00:00,379.0,2.0,21.2,30.8,386.0,10.8,0.2,-0.4,-0.07
1020,1321,2023-05-26 01:00:00+00:00,379.0,2.0,21.7,29.7,393.8,9.4,0.2,-1.0,0.0
1021,1322,2023-05-26 02:00:00+00:00,379.0,2.0,21.4,29.3,403.0,9.1,0.2,-0.8,-0.04
1022,1323,2023-05-26 03:00:00+00:00,379.0,2.0,21.6,29.3,403.2,9.7,0.3,-1.0,-0.01
1023,1324,2023-05-26 04:00:00+00:00,379.0,2.0,21.6,29.3,407.5,10.6,0.6,-1.0,-0.01
1024,1325,2023-05-26 05:00:00+00:00,379.0,2.0,21.5,29.8,414.8,11.3,0.9,-1.0,-0.03
1025,1326,2023-05-26 06:00:00+00:00,379.0,2.0,21.5,30.7,419.2,11.4,1.0,-1.0,-0.02
1026,1327,2023-05-26 07:00:00+00:00,379.0,2.0,21.6,31.0,417.7,11.1,1.0,-1.0,-0.01
1027,1328,2023-05-26 08:00:00+00:00,379.0,2.0,21.4,30.0,415.8,12.4,0.8,-0.8,-0.04
1028,1329,2023-05-26 09:00:00+00:00,379.0,2.0,21.4,29.8,409.8,12.8,0.8,-0.8,-0.04
1029,1330,2023-05-26 10:00:00+00:00,379.0,2.0,21.5,30.3,418.2,13.3,1.1,-1.0,-0.02
1030,1331,2023-05-26 11:00:00+00:00,379.0,2.0,21.4,32.2,450.7,10.5,0.9,-0.8,-0.04
1031,1332,2023-05-26 12:00:00+00:00,379.0,2.0,21.5,32.3,428.5,10.8,0.9,-1.0,-0.02
1032,1333,2023-05-26 13:00:00+00:00,379.0,2.0,21.5,33.0,412.8,12.2,0.8,-1.0,-0.02
1033,1334,2023-05-26 14:00:00+00:00,379.0,2.0,21.5,33.0,407.2,11.8,0.5,-1.0,-0.02
1034,1335,2023-05-26 15:00:00+00:00,379.0,2.0,21.4,32.3,405.2,11.7,0.5,-0.8,-0.04
1035,1336,2023-05-26 16:00:00+00:00,379.0,2.0,21.5,31.5,405.2,11.2,0.3,-1.0,-0.02
1036,1337,2023-05-26 17:00:00+00:00,379.0,2.0,21.3,31.0,405.2,10.1,0.2,-0.2,-0.05
1037,1338,2023-05-26 18:00:00+00:00,379.0,2.0,21.3,31.0,405.5,9.8,0.2,-0.2,-0.05
1038,1339,2023-05-26 19:00:00+00:00,379.0,2.0,20.6,31.8,407.3,9.9,0.2,-0.5,-0.15
1039,1340,2023-05-26 20:00:00+00:00,379.0,2.0,20.9,31.8,406.7,10.5,0.2,-0.5,-0.11
1040,1341,2023-05-26 21:00:00+00:00,379.0,2.0,21.1,32.0,405.0,9.6,0.2,-0.4,-0.08
1041,1342,2023-05-26 22:00:00+00:00,379.0,2.0,21.1,32.0,403.0,9.2,0.2,-0.4,-0.08
1042,1343,2023-05-26 23:00:00+00:00,379.0,2.0,21.3,32.0,400.0,8.3,0.2,-0.2,-0.05
1043,1344,2023-05-27 00:00:00+00:00,379.0,2.0,21.3,32.0,397.7,8.0,0.2,-0.2,-0.05
1044,1345,2023-05-27 01:00:00+00:00,379.0,2.0,21.6,29.8,405.7,6.3,0.2,-1.0,-0.01
1045,1346,2023-05-27 02:00:00+00:00,379.0,2.0,21.5,28.5,411.3,6.5,0.2,-1.0,-0.03
1046,1347,2023-05-27 03:00:00+00:00,379.0,2.0,21.5,28.3,412.8,8.2,0.2,-1.0,-0.03
1047,1348,2023-05-27 04:00:00+00:00,379.0,2.0,21.4,28.7,411.3,8.8,0.2,-0.8,-0.04
1048,1349,2023-05-27 05:00:00+00:00,379.0,2.0,21.5,28.8,410.3,9.6,0.2,-1.0,-0.03
1049,1350,2023-05-27 06:00:00+00:00,379.0,2.0,21.5,28.2,409.0,10.1,0.2,-1.0,-0.03
1050,1351,2023-05-27 07:00:00+00:00,379.0,2.0,21.3,27.3,410.0,10.7,0.2,-0.2,-0.05
1051,1352,2023-05-27 08:00:00+00:00,379.0,2.0,21.2,26.8,409.5,11.5,0.2,-0.4,-0.07
1052,1353,2023-05-27 09:00:00+00:00,379.0,2.0,21.2,26.2,408.7,12.1,0.2,-0.4,-0.07
1053,1354,2023-05-27 10:00:00+00:00,379.0,2.0,21.2,26.0,408.5,12.6,0.2,-0.4,-0.07
1054,1355,2023-05-27 11:00:00+00:00,379.0,2.0,21.2,25.5,408.2,13.1,0.2,-0.4,-0.07
1055,1356,2023-05-27 12:00:00+00:00,379.0,2.0,21.2,24.7,408.0,13.9,0.2,-0.4,-0.07
1056,1357,2023-05-27 13:00:00+00:00,379.0,2.0,21.1,23.8,408.0,14.4,0.2,-0.4,-0.08
1057,1358,2023-05-27 14:00:00+00:00,379.0,2.0,21.1,23.0,407.7,14.5,0.2,-0.4,-0.09
1058,1359,2023-05-27 15:00:00+00:00,379.0,2.0,21.4,24.3,407.3,14.0,0.2,-0.8,-0.04
1059,1360,2023-05-27 16:00:00+00:00,379.0,2.0,21.4,26.2,408.0,14.3,0.2,-0.8,-0.04
1060,1361,2023-05-27 17:00:00+00:00,379.0,2.0,21.4,27.2,408.7,13.7,0.2,-0.8,-0.04
1061,1362,2023-05-27 18:00:00+00:00,379.0,2.0,21.3,28.0,409.3,12.8,0.2,-0.2,-0.05
1062,1363,2023-05-27 19:00:00+00:00,379.0,2.0,20.6,28.2,408.8,12.6,0.2,-0.5,-0.15
1063,1364,2023-05-27 20:00:00+00:00,379.0,2.0,20.8,28.0,407.0,12.0,0.2,-0.5,-0.12
1064,1365,2023-05-27 21:00:00+00:00,379.0,2.0,21.0,28.0,404.8,11.5,0.2,-0.5,-0.1
1065,1366,2023-05-27 22:00:00+00:00,379.0,2.0,21.1,28.0,402.3,11.0,0.2,-0.4,-0.08
1066,1367,2023-05-27 23:00:00+00:00,379.0,2.0,21.2,28.0,398.8,10.7,0.2,-0.4,-0.07
1067,1368,2023-05-28 00:00:00+00:00,379.0,2.0,21.3,28.0,395.7,10.0,0.2,-0.2,-0.05
1068,1369,2023-05-28 01:00:00+00:00,379.0,2.0,21.5,28.0,402.5,9.4,0.2,-1.0,-0.03
1069,1370,2023-05-28 02:00:00+00:00,379.0,2.0,21.6,28.3,409.5,10.2,0.2,-1.0,-0.01
1070,1371,2023-05-28 03:00:00+00:00,379.0,2.0,21.5,29.0,409.3,10.1,0.2,-1.0,-0.03
1071,1372,2023-05-28 04:00:00+00:00,379.0,2.0,21.5,29.3,408.8,10.6,0.2,-1.0,-0.03
1072,1373,2023-05-28 05:00:00+00:00,379.0,2.0,21.4,29.5,409.3,11.0,0.2,-0.8,-0.04
1073,1374,2023-05-28 06:00:00+00:00,379.0,2.0,21.4,29.3,407.8,11.4,0.2,-0.8,-0.04
1074,1375,2023-05-28 07:00:00+00:00,379.0,2.0,21.3,29.8,406.7,12.2,0.2,-0.2,-0.05
1075,1376,2023-05-28 08:00:00+00:00,379.0,2.0,21.3,30.0,405.2,13.1,0.2,-0.2,-0.05
1076,1377,2023-05-28 09:00:00+00:00,379.0,2.0,21.4,30.0,404.0,14.0,0.2,-0.8,-0.04
1077,1378,2023-05-28 10:00:00+00:00,379.0,2.0,21.4,30.0,403.2,15.0,0.2,-0.8,-0.04
1078,1379,2023-05-28 11:00:00+00:00,379.0,2.0,21.2,29.8,403.3,15.2,0.2,-0.4,-0.07
1079,1380,2023-05-28 12:00:00+00:00,379.0,2.0,21.2,29.7,403.2,14.8,0.2,-0.4,-0.07
1080,1381,2023-05-28 13:00:00+00:00,379.0,2.0,21.2,30.0,402.6,15.2,0.2,-0.4,-0.07
1081,1382,2023-05-28 14:00:00+00:00,379.0,2.0,21.2,30.0,402.5,15.1,0.3,-0.4,-0.07
1082,1383,2023-05-28 15:00:00+00:00,379.0,2.0,21.2,30.0,403.0,14.2,0.5,-0.4,-0.07
1083,1384,2023-05-28 16:00:00+00:00,379.0,2.0,21.1,30.5,403.0,13.3,0.2,-0.4,-0.08
1084,1385,2023-05-28 17:00:00+00:00,379.0,2.0,21.2,31.8,403.3,13.0,0.2,-0.4,-0.07
1085,1386,2023-05-28 18:00:00+00:00,379.0,2.0,21.3,32.8,403.8,12.5,0.2,-0.2,-0.05
1086,1387,2023-05-28 19:00:00+00:00,379.0,2.0,20.7,35.2,404.3,12.1,0.2,-0.5,-0.13
1087,1388,2023-05-28 20:00:00+00:00,379.0,2.0,21.0,34.0,402.0,11.9,0.2,-0.5,-0.09
1088,1389,2023-05-28 21:00:00+00:00,379.0,2.0,21.1,33.5,400.8,11.7,0.2,-0.4,-0.08
1089,1390,2023-05-28 22:00:00+00:00,379.0,2.0,21.2,33.0,398.3,11.6,0.2,-0.4,-0.06
1090,1391,2023-05-28 23:00:00+00:00,379.0,2.0,21.3,32.7,396.2,11.2,0.2,-0.2,-0.05
1091,1392,2023-05-29 00:00:00+00:00,379.0,2.0,21.3,32.0,393.7,10.9,0.2,-0.2,-0.05
1092,1393,2023-05-29 01:00:00+00:00,379.0,2.0,21.5,33.5,404.2,9.5,0.2,-1.0,-0.02
1093,1394,2023-05-29 02:00:00+00:00,379.0,2.0,21.4,32.7,411.5,9.7,0.2,-0.8,-0.04
1094,1395,2023-05-29 03:00:00+00:00,379.0,2.0,21.5,31.5,411.0,9.6,0.2,-1.0,-0.02
1095,1396,2023-05-29 04:00:00+00:00,379.0,2.0,21.4,31.2,411.7,10.3,0.6,-0.8,-0.04
1096,1397,2023-05-29 05:00:00+00:00,379.0,2.0,21.2,30.8,420.8,11.0,1.0,-0.4,-0.07
1097,1398,2023-05-29 06:00:00+00:00,379.0,2.0,21.2,30.0,429.3,11.6,1.0,-0.4,-0.07
1098,1399,2023-05-29 07:00:00+00:00,379.0,2.0,21.3,29.8,435.3,12.8,1.0,-0.2,-0.05
1099,1400,2023-05-29 08:00:00+00:00,379.0,2.0,21.3,28.5,434.0,13.5,1.1,-0.2,-0.05
1100,1401,2023-05-29 09:00:00+00:00,379.0,2.0,21.1,26.4,440.2,13.5,1.3,-0.4,-0.08
1101,1402,2023-05-29 10:00:00+00:00,379.0,2.0,20.9,25.2,444.8,13.5,1.1,-0.5,-0.11
1102,1403,2023-05-29 11:00:00+00:00,379.0,2.0,21.0,24.2,445.2,14.2,1.4,-0.5,-0.1
1103,1404,2023-05-29 12:00:00+00:00,379.0,2.0,20.7,21.2,423.3,14.6,1.0,-0.5,-0.14
1104,1405,2023-05-29 13:00:00+00:00,379.0,2.0,20.8,20.0,418.3,15.0,0.9,-0.5,-0.13
1105,1406,2023-05-29 14:00:00+00:00,379.0,2.0,20.9,22.0,415.2,14.8,0.6,-0.5,-0.11
1106,1407,2023-05-29 15:00:00+00:00,379.0,2.0,21.3,24.7,412.5,14.5,0.6,-0.2,-0.06
1107,1408,2023-05-29 16:00:00+00:00,379.0,2.0,21.1,24.5,410.7,13.9,0.4,-0.4,-0.08
1108,1409,2023-05-29 17:00:00+00:00,379.0,2.0,21.1,24.2,408.5,13.4,0.3,-0.4,-0.08
1109,1410,2023-05-29 18:00:00+00:00,379.0,2.0,21.1,23.8,405.8,12.2,0.2,-0.4,-0.08
1110,1411,2023-05-29 19:00:00+00:00,379.0,2.0,21.1,23.5,407.7,11.9,0.2,-0.4,-0.09
1111,1412,2023-05-29 20:00:00+00:00,379.0,2.0,21.1,24.0,407.3,11.6,0.2,-0.4,-0.08
1112,1413,2023-05-29 21:00:00+00:00,379.0,2.0,21.3,24.3,404.5,10.9,0.2,-0.2,-0.06
1113,1414,2023-05-29 22:00:00+00:00,379.0,2.0,21.3,25.0,401.2,10.7,0.2,-0.2,-0.06
1114,1415,2023-05-29 23:00:00+00:00,379.0,2.0,21.3,25.0,397.3,10.6,0.2,-0.2,-0.06
1115,1416,2023-05-30 00:00:00+00:00,379.0,2.0,21.2,25.0,393.7,10.5,0.2,-0.4,-0.07
1116,1417,2023-05-30 01:00:00+00:00,379.0,2.0,21.4,25.2,401.0,9.4,0.2,-0.8,-0.04
1117,1418,2023-05-30 02:00:00+00:00,379.0,2.0,21.5,25.3,408.3,9.4,0.2,-1.0,-0.03
1118,1419,2023-05-30 03:00:00+00:00,379.0,2.0,21.3,25.8,411.7,9.6,0.4,-0.2,-0.06
1119,1420,2023-05-30 04:00:00+00:00,379.0,2.0,21.3,27.0,413.2,9.8,0.8,-0.2,-0.05
1120,1421,2023-05-30 05:00:00+00:00,379.0,2.0,21.5,28.5,494.2,9.3,1.1,-1.0,-0.03
1121,1422,2023-05-30 06:00:00+00:00,379.0,2.0,21.9,34.3,614.5,9.5,1.1,-1.0,0.03
1122,1423,2023-05-30 07:00:00+00:00,379.0,2.0,21.9,36.8,616.3,11.0,1.0,-1.0,0.04
1123,1424,2023-05-30 08:00:00+00:00,379.0,2.0,21.7,31.5,442.7,12.0,1.1,-1.0,0.0
1124,1425,2023-05-30 09:00:00+00:00,379.0,2.0,21.4,29.3,447.3,12.4,1.1,-0.8,-0.04
1125,1426,2023-05-30 10:00:00+00:00,379.0,2.0,21.5,30.2,448.8,12.5,1.1,-1.0,-0.02
1126,1427,2023-05-30 11:00:00+00:00,379.0,2.0,22.0,33.8,566.0,12.8,1.1,-1.0,0.05
1127,1428,2023-05-30 12:00:00+00:00,379.0,2.0,21.8,33.7,479.3,12.4,1.1,-1.0,0.02
1128,1429,2023-05-30 13:00:00+00:00,379.0,2.0,21.5,31.5,439.3,13.2,1.0,-1.0,-0.02
1129,1430,2023-05-30 14:00:00+00:00,379.0,2.0,21.7,31.2,557.2,13.8,0.8,-1.0,0.0
1130,1431,2023-05-30 15:00:00+00:00,379.0,2.0,21.4,28.5,463.3,14.0,0.5,-0.8,-0.04
1131,1432,2023-05-30 16:00:00+00:00,379.0,2.0,21.1,28.0,423.8,14.5,0.3,-0.4,-0.08
1132,1433,2023-05-30 17:00:00+00:00,379.0,2.0,21.1,28.3,415.8,15.0,0.3,-0.4,-0.08
1133,1434,2023-05-30 18:00:00+00:00,379.0,2.0,21.0,27.7,413.2,15.1,0.2,-0.5,-0.1
1134,1435,2023-05-30 19:00:00+00:00,379.0,2.0,21.1,26.7,409.3,14.2,0.2,-0.4,-0.08
1135,1436,2023-05-30 20:00:00+00:00,379.0,2.0,21.4,27.0,407.8,13.6,0.2,-0.8,-0.04
1136,1437,2023-05-30 21:00:00+00:00,379.0,2.0,21.3,27.0,404.5,12.3,0.2,-0.2,-0.05
1137,1438,2023-05-30 22:00:00+00:00,379.0,2.0,21.3,27.5,400.8,11.2,0.2,-0.2,-0.05
1138,1439,2023-05-30 23:00:00+00:00,379.0,2.0,21.3,28.0,398.2,10.8,0.2,-0.2,-0.05
1139,1440,2023-05-31 00:00:00+00:00,379.0,2.0,21.2,28.0,396.0,10.2,0.2,-0.4,-0.07
1140,1441,2023-05-31 01:00:00+00:00,379.0,2.0,21.1,27.2,399.0,9.2,0.2,-0.4,-0.08
1141,1442,2023-05-31 02:00:00+00:00,379.0,2.0,21.0,27.0,407.0,10.1,0.2,-0.5,-0.1
1142,1443,2023-05-31 03:00:00+00:00,379.0,2.0,21.1,28.2,407.5,10.7,0.4,-0.4,-0.08
