ID,index,DATE,room,floor,indoor T,indoor RH,co2,outT,value,tsv,spmv
2073,2374,2023-07-08 22:00:00+00:00,380.0,2.0,21.9,52.0,406.5,16.8,0.2,-1.0,-0.77
2074,2375,2023-07-08 23:00:00+00:00,380.0,2.0,21.8,52.0,404.3,16.3,0.2,-1.0,-0.8
2075,2376,2023-07-09 00:00:00+00:00,380.0,2.0,21.9,52.0,402.2,15.9,0.2,-1.0,-0.77
2076,2377,2023-07-09 01:00:00+00:00,380.0,2.0,21.9,51.8,412.5,14.4,0.2,-1.0,-0.77
2077,2378,2023-07-09 02:00:00+00:00,380.0,2.0,21.7,52.0,419.7,15.3,0.2,-1.0,-0.82
2078,2379,2023-07-09 03:00:00+00:00,380.0,2.0,21.7,52.7,421.2,16.4,0.2,-1.0,-0.82
2079,2380,2023-07-09 04:00:00+00:00,380.0,2.0,21.7,52.8,417.2,16.7,0.2,-1.0,-0.82
2080,2381,2023-07-09 05:00:00+00:00,380.0,2.0,21.7,52.7,413.3,16.9,0.2,-1.0,-0.82
2081,2382,2023-07-09 06:00:00+00:00,380.0,2.0,21.6,52.0,414.3,16.6,0.2,-1.0,-0.85
2082,2383,2023-07-09 07:00:00+00:00,380.0,2.0,21.6,52.2,415.2,15.8,0.2,-1.0,-0.85
2083,2384,2023-07-09 08:00:00+00:00,380.0,2.0,21.6,52.0,415.7,15.7,0.2,-1.0,-0.85
2084,2385,2023-07-09 09:00:00+00:00,380.0,2.0,21.5,52.0,414.0,16.1,0.2,-1.0,-0.88
2085,2386,2023-07-09 10:00:00+00:00,380.0,2.0,21.6,52.0,413.3,15.5,0.2,-1.0,-0.85
2086,2387,2023-07-09 11:00:00+00:00,380.0,2.0,21.5,51.0,413.0,16.5,0.2,-1.0,-0.89
2087,2388,2023-07-09 12:00:00+00:00,380.0,2.0,21.4,48.0,414.3,17.1,0.2,-0.8,-0.93
2088,2389,2023-07-09 13:00:00+00:00,380.0,2.0,21.3,46.5,412.3,17.1,0.2,-0.2,-0.97
2089,2390,2023-07-09 14:00:00+00:00,380.0,2.0,21.3,46.2,410.8,17.2,0.2,-0.2,-0.97
2090,2391,2023-07-09 15:00:00+00:00,380.0,2.0,21.3,45.7,412.2,17.1,0.2,-0.2,-0.97
2091,2392,2023-07-09 16:00:00+00:00,380.0,2.0,21.2,44.8,411.8,17.6,0.2,-0.4,-1.0
2092,2393,2023-07-09 17:00:00+00:00,380.0,2.0,21.2,44.0,412.3,18.2,0.2,-0.4,-1.01
2093,2394,2023-07-09 18:00:00+00:00,380.0,2.0,21.2,44.5,413.8,17.1,0.2,-0.4,-1.0
2094,2395,2023-07-09 19:00:00+00:00,380.0,2.0,21.3,45.0,411.7,16.7,0.2,-0.2,-0.97
2095,2396,2023-07-09 20:00:00+00:00,380.0,2.0,21.4,45.5,407.5,16.1,0.2,-0.8,-0.94
2096,2397,2023-07-09 21:00:00+00:00,380.0,2.0,21.4,46.0,406.8,15.4,0.2,-0.8,-0.94
2097,2398,2023-07-09 22:00:00+00:00,380.0,2.0,21.4,46.0,406.0,14.8,0.2,-0.8,-0.94
2098,2399,2023-07-09 23:00:00+00:00,380.0,2.0,21.4,46.0,403.7,14.3,0.2,-0.8,-0.94
2099,2400,2023-07-10 00:00:00+00:00,380.0,2.0,21.5,46.0,401.0,14.1,0.2,-1.0,-0.91
2100,2401,2023-07-10 01:00:00+00:00,380.0,2.0,21.5,44.7,417.3,11.9,0.2,-1.0,-0.92
2101,2402,2023-07-10 02:00:00+00:00,380.0,2.0,21.3,44.3,428.2,12.6,0.2,-0.2,-0.98
2102,2403,2023-07-10 03:00:00+00:00,380.0,2.0,21.4,44.0,425.0,13.9,0.3,-0.8,-0.95
2103,2404,2023-07-10 04:00:00+00:00,380.0,2.0,22.4,46.0,426.0,13.9,0.5,-1.5,-0.65
2104,2405,2023-07-10 05:00:00+00:00,380.0,2.0,22.2,47.3,432.2,15.8,0.7,-1.5,-0.7
2105,2406,2023-07-10 06:00:00+00:00,380.0,2.0,22.0,47.3,435.8,17.1,0.9,-1.0,-0.76
2106,2407,2023-07-10 07:00:00+00:00,380.0,2.0,22.0,47.0,438.3,17.9,0.9,-1.0,-0.76
2107,2408,2023-07-10 08:00:00+00:00,380.0,2.0,21.9,45.8,439.0,18.7,0.9,-1.0,-0.79
2108,2409,2023-07-10 09:00:00+00:00,380.0,2.0,22.0,40.0,461.3,19.6,0.9,-1.0,-0.79
2109,2410,2023-07-10 10:00:00+00:00,380.0,2.0,22.2,39.2,452.2,20.3,0.9,-1.5,-0.74
2110,2411,2023-07-10 11:00:00+00:00,380.0,2.0,21.8,39.0,425.5,19.6,1.0,-1.0,-0.85
2111,2412,2023-07-10 12:00:00+00:00,380.0,2.0,22.4,42.7,471.5,19.8,0.9,-1.5,-0.66
2112,2413,2023-07-10 13:00:00+00:00,380.0,2.0,22.2,43.0,451.0,19.4,0.8,-1.5,-0.72
2113,2414,2023-07-10 14:00:00+00:00,380.0,2.0,22.3,44.2,445.0,19.6,0.5,-1.5,-0.68
2114,2415,2023-07-10 15:00:00+00:00,380.0,2.0,22.1,44.7,432.3,19.6,0.5,-1.4,-0.74
2115,2416,2023-07-10 16:00:00+00:00,380.0,2.0,22.0,44.7,424.2,19.8,0.4,-1.0,-0.77
2116,2417,2023-07-10 17:00:00+00:00,380.0,2.0,22.0,45.2,420.3,19.5,0.3,-1.0,-0.77
2117,2418,2023-07-10 18:00:00+00:00,380.0,2.0,21.9,46.0,419.0,18.4,0.3,-1.0,-0.79
2118,2419,2023-07-10 19:00:00+00:00,380.0,2.0,21.0,46.5,424.8,17.9,0.2,-0.5,-1.05
2119,2420,2023-07-10 20:00:00+00:00,380.0,2.0,21.0,45.2,422.5,17.6,0.2,-0.5,-1.06
2120,2421,2023-07-10 21:00:00+00:00,380.0,2.0,21.3,45.0,416.2,16.9,0.2,-0.2,-0.97
2121,2422,2023-07-10 22:00:00+00:00,380.0,2.0,21.4,45.0,412.5,16.6,0.2,-0.8,-0.94
2122,2423,2023-07-10 23:00:00+00:00,380.0,2.0,21.4,45.0,409.5,16.7,0.2,-0.8,-0.94
2123,2424,2023-07-11 00:00:00+00:00,380.0,2.0,21.5,45.0,408.3,16.0,0.2,-1.0,-0.91
2124,2425,2023-07-11 01:00:00+00:00,380.0,2.0,22.3,45.8,422.3,13.5,0.2,-1.5,-0.68
2125,2426,2023-07-11 02:00:00+00:00,380.0,2.0,22.4,46.2,435.2,13.1,0.2,-1.5,-0.65
2126,2427,2023-07-11 03:00:00+00:00,380.0,2.0,22.1,47.8,456.7,14.8,0.3,-1.4,-0.73
2127,2428,2023-07-11 04:00:00+00:00,380.0,2.0,22.0,48.2,464.2,15.5,0.8,-1.0,-0.75
2128,2429,2023-07-11 05:00:00+00:00,380.0,2.0,21.9,49.0,463.7,17.4,0.8,-1.0,-0.78
2129,2430,2023-07-11 06:00:00+00:00,380.0,2.0,21.9,50.2,455.3,18.2,0.9,-1.0,-0.77
2130,2431,2023-07-11 07:00:00+00:00,380.0,2.0,22.0,51.2,448.3,18.5,0.8,-1.0,-0.74
2131,2432,2023-07-11 08:00:00+00:00,380.0,2.0,22.0,51.5,450.0,19.0,0.9,-1.0,-0.74
2132,2433,2023-07-11 09:00:00+00:00,380.0,2.0,22.0,50.2,456.5,19.2,0.9,-1.0,-0.74
2133,2434,2023-07-11 10:00:00+00:00,380.0,2.0,22.0,50.5,451.5,18.8,1.0,-1.0,-0.74
2134,2435,2023-07-11 11:00:00+00:00,380.0,2.0,22.0,50.8,449.5,18.4,1.1,-1.0,-0.74
2135,2436,2023-07-11 12:00:00+00:00,380.0,2.0,22.0,51.0,450.5,18.5,1.0,-1.0,-0.74
2136,2437,2023-07-11 13:00:00+00:00,380.0,2.0,22.0,51.0,450.8,18.6,0.8,-1.0,-0.74
2137,2438,2023-07-11 14:00:00+00:00,380.0,2.0,22.0,51.0,444.7,18.2,0.8,-1.0,-0.74
2138,2439,2023-07-11 15:00:00+00:00,380.0,2.0,22.0,51.0,433.3,18.0,0.6,-1.0,-0.74
2139,2440,2023-07-11 16:00:00+00:00,380.0,2.0,22.0,51.2,424.0,18.0,0.3,-1.0,-0.74
2140,2441,2023-07-11 17:00:00+00:00,380.0,2.0,22.0,51.0,420.2,18.1,0.3,-1.0,-0.74
2141,2442,2023-07-11 18:00:00+00:00,380.0,2.0,22.0,51.0,419.0,17.6,0.3,-1.0,-0.74
2142,2443,2023-07-11 19:00:00+00:00,380.0,2.0,21.0,49.3,421.5,17.4,0.2,-0.5,-1.04
2143,2444,2023-07-11 20:00:00+00:00,380.0,2.0,21.2,48.0,420.3,17.2,0.2,-0.4,-0.99
2144,2445,2023-07-11 21:00:00+00:00,380.0,2.0,21.4,48.0,419.3,17.1,0.2,-0.8,-0.93
2145,2446,2023-07-11 22:00:00+00:00,380.0,2.0,21.5,48.0,418.3,17.0,0.2,-1.0,-0.9
2146,2447,2023-07-11 23:00:00+00:00,380.0,2.0,21.5,47.7,413.5,16.4,0.2,-1.0,-0.9
2147,2448,2023-07-12 00:00:00+00:00,380.0,2.0,21.6,47.0,409.5,16.2,0.2,-1.0,-0.88
2148,2449,2023-07-12 01:00:00+00:00,380.0,2.0,22.4,48.5,413.3,14.6,0.2,-1.5,-0.63
2149,2450,2023-07-12 02:00:00+00:00,380.0,2.0,22.5,48.2,420.0,15.1,0.2,-1.4,-0.61
2150,2451,2023-07-12 03:00:00+00:00,380.0,2.0,22.4,49.5,437.2,15.8,0.3,-1.5,-0.63
2151,2452,2023-07-12 04:00:00+00:00,380.0,2.0,22.2,50.0,443.8,17.4,0.4,-1.5,-0.69
2152,2453,2023-07-12 05:00:00+00:00,380.0,2.0,22.1,50.0,439.7,18.1,0.8,-1.4,-0.72
2153,2454,2023-07-12 06:00:00+00:00,380.0,2.0,22.4,49.5,449.2,18.1,0.9,-1.5,-0.63
2154,2455,2023-07-12 07:00:00+00:00,380.0,2.0,22.5,52.0,494.5,18.5,0.9,-1.4,-0.59
2155,2456,2023-07-12 08:00:00+00:00,380.0,2.0,22.5,49.7,450.3,19.0,0.8,-1.4,-0.6
2156,2457,2023-07-12 09:00:00+00:00,380.0,2.0,22.6,50.0,446.5,19.4,0.9,-1.4,-0.57
2157,2458,2023-07-12 10:00:00+00:00,380.0,2.0,22.3,51.3,449.7,20.0,1.1,-1.5,-0.65
2158,2459,2023-07-12 11:00:00+00:00,380.0,2.0,22.2,51.7,455.3,20.2,1.0,-1.5,-0.68
2159,2460,2023-07-12 12:00:00+00:00,380.0,2.0,22.1,51.8,454.0,20.8,0.9,-1.4,-0.71
2160,2461,2023-07-12 13:00:00+00:00,380.0,2.0,22.1,50.8,444.3,21.1,0.7,-1.4,-0.71
2161,2462,2023-07-12 14:00:00+00:00,380.0,2.0,22.0,50.0,433.7,21.6,0.5,-1.0,-0.75
2162,2463,2023-07-12 15:00:00+00:00,380.0,2.0,20.8,43.2,421.0,21.4,0.6,-0.5,-1.13
2163,2464,2023-07-12 16:00:00+00:00,380.0,2.0,21.1,43.7,417.0,20.8,0.4,-0.4,-1.04
2164,2465,2023-07-12 17:00:00+00:00,380.0,2.0,21.3,44.5,416.7,20.6,0.2,-0.2,-0.97
2165,2466,2023-07-12 18:00:00+00:00,380.0,2.0,21.3,44.0,418.3,20.0,0.2,-0.2,-0.98
2166,2467,2023-07-12 19:00:00+00:00,380.0,2.0,21.4,44.8,414.8,19.4,0.2,-0.8,-0.94
2167,2468,2023-07-12 20:00:00+00:00,380.0,2.0,21.5,45.0,411.0,19.1,0.2,-1.0,-0.91
2168,2469,2023-07-12 21:00:00+00:00,380.0,2.0,21.6,45.0,408.8,18.5,0.2,-1.0,-0.88
2169,2470,2023-07-12 22:00:00+00:00,380.0,2.0,21.6,45.0,406.5,18.2,0.2,-1.0,-0.88
2170,2471,2023-07-12 23:00:00+00:00,380.0,2.0,21.7,45.0,404.7,17.6,0.2,-1.0,-0.86
2171,2472,2023-07-13 00:00:00+00:00,380.0,2.0,21.7,45.0,402.7,17.4,0.2,-1.0,-0.86
2172,2473,2023-07-13 01:00:00+00:00,380.0,2.0,21.9,46.7,418.8,15.9,0.2,-1.0,-0.79
2173,2474,2023-07-13 02:00:00+00:00,380.0,2.0,21.7,47.0,430.8,15.9,0.2,-1.0,-0.85
2174,2475,2023-07-13 03:00:00+00:00,380.0,2.0,21.6,47.3,439.0,17.5,0.3,-1.0,-0.87
2175,2476,2023-07-13 04:00:00+00:00,380.0,2.0,21.6,48.5,438.3,18.9,0.4,-1.0,-0.87
2176,2477,2023-07-13 05:00:00+00:00,380.0,2.0,21.6,46.7,432.0,20.1,0.6,-1.0,-0.88
2177,2478,2023-07-13 06:00:00+00:00,380.0,2.0,21.6,43.5,425.2,21.2,0.8,-1.0,-0.89
2178,2479,2023-07-13 07:00:00+00:00,380.0,2.0,21.5,42.7,425.5,20.5,0.8,-1.0,-0.92
2179,2480,2023-07-13 08:00:00+00:00,380.0,2.0,21.6,43.8,421.3,21.4,0.8,-1.0,-0.89
2180,2481,2023-07-13 09:00:00+00:00,380.0,2.0,21.6,43.0,422.8,22.1,0.8,-1.0,-0.89
2181,2482,2023-07-13 10:00:00+00:00,380.0,2.0,21.7,43.5,418.2,22.4,0.9,-1.0,-0.86
2182,2483,2023-07-13 11:00:00+00:00,380.0,2.0,21.6,42.5,417.3,22.9,1.0,-1.0,-0.9
2183,2484,2023-07-13 12:00:00+00:00,380.0,2.0,21.6,40.5,414.0,23.1,0.9,-1.0,-0.9
2184,2485,2023-07-13 13:00:00+00:00,380.0,2.0,21.6,39.3,412.5,22.9,0.8,-1.0,-0.91
2185,2486,2023-07-13 14:00:00+00:00,380.0,2.0,21.6,38.2,410.7,22.8,0.6,-1.0,-0.91
2186,2487,2023-07-13 15:00:00+00:00,380.0,2.0,21.7,42.2,407.7,21.9,0.4,-1.0,-0.87
2187,2488,2023-07-13 16:00:00+00:00,380.0,2.0,21.8,44.7,407.2,21.4,0.3,-1.0,-0.83
2188,2489,2023-07-13 17:00:00+00:00,380.0,2.0,21.8,44.0,408.5,20.9,0.2,-1.0,-0.83
2189,2490,2023-07-13 18:00:00+00:00,380.0,2.0,21.8,45.7,408.0,20.2,0.3,-1.0,-0.82
2190,2491,2023-07-13 19:00:00+00:00,380.0,2.0,21.8,48.5,409.5,19.7,0.2,-1.0,-0.81
2191,2492,2023-07-13 20:00:00+00:00,380.0,2.0,21.9,47.0,408.2,19.2,0.2,-1.0,-0.79
2192,2493,2023-07-13 21:00:00+00:00,380.0,2.0,21.9,46.3,406.7,18.4,0.2,-1.0,-0.79
2193,2494,2023-07-13 22:00:00+00:00,380.0,2.0,21.9,46.0,405.5,17.6,0.2,-1.0,-0.79
2194,2495,2023-07-13 23:00:00+00:00,380.0,2.0,21.9,46.0,404.2,17.3,0.2,-1.0,-0.79
2195,2496,2023-07-14 00:00:00+00:00,380.0,2.0,22.0,46.0,401.2,17.1,0.2,-1.0,-0.76
2196,2497,2023-07-14 01:00:00+00:00,380.0,2.0,22.1,48.0,410.8,15.5,0.2,-1.4,-0.72
2197,2498,2023-07-14 02:00:00+00:00,380.0,2.0,22.1,49.8,416.5,16.5,0.2,-1.4,-0.72
2198,2499,2023-07-14 03:00:00+00:00,380.0,2.0,22.0,51.7,419.0,17.5,0.4,-1.0,-0.74
2199,2500,2023-07-14 04:00:00+00:00,380.0,2.0,22.0,53.0,420.0,17.9,0.5,-1.0,-0.73
2200,2501,2023-07-14 05:00:00+00:00,380.0,2.0,22.0,53.3,418.8,18.4,0.7,-1.0,-0.73
2201,2502,2023-07-14 06:00:00+00:00,380.0,2.0,22.0,54.0,419.5,19.0,0.8,-1.0,-0.73
2202,2503,2023-07-14 07:00:00+00:00,380.0,2.0,22.0,55.8,421.3,19.4,0.8,-1.0,-0.72
2203,2504,2023-07-14 08:00:00+00:00,380.0,2.0,22.0,56.8,420.3,19.3,0.8,-1.0,-0.71
2204,2505,2023-07-14 09:00:00+00:00,380.0,2.0,22.0,56.8,420.3,19.8,0.7,-1.0,-0.71
2205,2506,2023-07-14 10:00:00+00:00,380.0,2.0,22.0,56.2,417.5,20.2,0.7,-1.0,-0.72
2206,2507,2023-07-14 11:00:00+00:00,380.0,2.0,22.0,57.3,416.8,20.0,0.8,-1.0,-0.71
2207,2508,2023-07-14 12:00:00+00:00,380.0,2.0,22.0,56.7,417.3,20.5,0.7,-1.0,-0.71
2208,2509,2023-07-14 13:00:00+00:00,380.0,2.0,22.0,54.8,417.7,21.0,0.7,-1.0,-0.72
2209,2510,2023-07-14 14:00:00+00:00,380.0,2.0,22.0,52.7,416.0,20.9,0.3,-1.0,-0.73
2210,2511,2023-07-14 15:00:00+00:00,380.0,2.0,21.9,52.0,416.3,21.1,0.3,-1.0,-0.77
2211,2512,2023-07-14 16:00:00+00:00,380.0,2.0,21.9,52.0,415.3,20.7,0.3,-1.0,-0.77
2212,2513,2023-07-14 17:00:00+00:00,380.0,2.0,21.9,52.8,414.7,20.1,0.2,-1.0,-0.76
2213,2514,2023-07-14 18:00:00+00:00,380.0,2.0,21.9,53.2,414.3,19.4,0.2,-1.0,-0.76
2214,2515,2023-07-14 19:00:00+00:00,380.0,2.0,21.8,53.3,413.2,18.9,0.2,-1.0,-0.79
2215,2516,2023-07-14 20:00:00+00:00,380.0,2.0,21.9,53.0,410.0,18.4,0.2,-1.0,-0.76
2216,2517,2023-07-14 21:00:00+00:00,380.0,2.0,22.0,52.8,409.0,17.9,0.2,-1.0,-0.73
2217,2518,2023-07-14 22:00:00+00:00,380.0,2.0,22.0,52.0,409.5,17.5,0.2,-1.0,-0.74
2218,2519,2023-07-14 23:00:00+00:00,380.0,2.0,22.0,52.0,405.2,17.1,0.2,-1.0,-0.74
2219,2520,2023-07-15 00:00:00+00:00,380.0,2.0,22.0,51.2,403.3,16.6,0.2,-1.0,-0.74
2220,2521,2023-07-15 01:00:00+00:00,380.0,2.0,22.2,51.0,412.2,15.3,0.2,-1.5,-0.68
2221,2522,2023-07-15 02:00:00+00:00,380.0,2.0,22.0,51.8,419.8,15.8,0.2,-1.0,-0.74
2222,2523,2023-07-15 03:00:00+00:00,380.0,2.0,21.9,52.3,420.7,16.8,0.2,-1.0,-0.76
2223,2524,2023-07-15 04:00:00+00:00,380.0,2.0,21.9,53.5,419.3,17.7,0.2,-1.0,-0.76
2224,2525,2023-07-15 05:00:00+00:00,380.0,2.0,21.9,54.5,415.7,18.7,0.2,-1.0,-0.75
2225,2526,2023-07-15 06:00:00+00:00,380.0,2.0,21.9,54.8,414.5,19.1,0.2,-1.0,-0.75
2226,2527,2023-07-15 07:00:00+00:00,380.0,2.0,22.0,54.5,413.7,19.7,0.2,-1.0,-0.72
2227,2528,2023-07-15 08:00:00+00:00,380.0,2.0,22.0,54.0,410.7,20.4,0.2,-1.0,-0.73
2228,2529,2023-07-15 09:00:00+00:00,380.0,2.0,22.0,54.5,410.5,20.9,0.2,-1.0,-0.72
2229,2530,2023-07-15 10:00:00+00:00,380.0,2.0,22.0,54.7,409.5,21.7,0.2,-1.0,-0.72
2230,2531,2023-07-15 11:00:00+00:00,380.0,2.0,22.0,53.0,411.0,22.3,0.2,-1.0,-0.73
2231,2532,2023-07-15 12:00:00+00:00,380.0,2.0,21.9,52.2,411.3,22.4,0.2,-1.0,-0.76
2232,2533,2023-07-15 13:00:00+00:00,380.0,2.0,21.9,51.2,410.0,22.9,0.2,-1.0,-0.77
2233,2534,2023-07-15 14:00:00+00:00,380.0,2.0,21.8,48.3,411.5,22.6,0.2,-1.0,-0.81
2234,2535,2023-07-15 15:00:00+00:00,380.0,2.0,21.7,48.5,411.2,21.3,0.2,-1.0,-0.84
2235,2536,2023-07-15 16:00:00+00:00,380.0,2.0,21.8,50.5,409.2,20.4,0.2,-1.0,-0.8
2236,2537,2023-07-15 17:00:00+00:00,380.0,2.0,21.9,52.0,408.7,20.6,0.2,-1.0,-0.77
2237,2538,2023-07-15 18:00:00+00:00,380.0,2.0,21.9,53.0,410.3,20.3,0.2,-1.0,-0.76
2238,2539,2023-07-15 19:00:00+00:00,380.0,2.0,21.8,52.7,412.8,19.9,0.2,-1.0,-0.79
2239,2540,2023-07-15 20:00:00+00:00,380.0,2.0,21.9,52.0,404.7,19.5,0.2,-1.0,-0.77
2240,2541,2023-07-15 21:00:00+00:00,380.0,2.0,21.9,52.0,404.7,18.9,0.2,-1.0,-0.77
2241,2542,2023-07-15 22:00:00+00:00,380.0,2.0,21.9,52.0,402.5,18.3,0.2,-1.0,-0.77
2242,2543,2023-07-15 23:00:00+00:00,380.0,2.0,21.9,51.5,398.3,17.9,0.2,-1.0,-0.77
2243,2544,2023-07-16 00:00:00+00:00,380.0,2.0,22.0,51.0,394.5,17.5,0.2,-1.0,-0.74
2244,2545,2023-07-16 01:00:00+00:00,380.0,2.0,22.1,51.8,402.3,16.3,0.2,-1.4,-0.71
2245,2546,2023-07-16 02:00:00+00:00,380.0,2.0,22.0,52.0,406.3,17.0,0.2,-1.0,-0.74
2246,2547,2023-07-16 03:00:00+00:00,380.0,2.0,21.9,53.7,407.3,17.5,0.2,-1.0,-0.76
2247,2548,2023-07-16 04:00:00+00:00,380.0,2.0,21.9,54.8,400.5,17.9,0.2,-1.0,-0.75
2248,2549,2023-07-16 05:00:00+00:00,380.0,2.0,21.9,54.0,400.5,19.2,0.2,-1.0,-0.76
2249,2550,2023-07-16 06:00:00+00:00,380.0,2.0,21.8,51.2,404.0,19.6,0.2,-1.0,-0.8
2250,2551,2023-07-16 07:00:00+00:00,380.0,2.0,21.8,52.0,402.5,19.8,0.2,-1.0,-0.8
2251,2552,2023-07-16 08:00:00+00:00,380.0,2.0,21.9,52.0,400.2,20.6,0.3,-1.0,-0.77
2252,2553,2023-07-16 09:00:00+00:00,380.0,2.0,21.9,52.3,400.2,21.4,0.2,-1.0,-0.76
2253,2554,2023-07-16 10:00:00+00:00,380.0,2.0,21.9,53.0,399.7,21.7,0.2,-1.0,-0.76
2254,2555,2023-07-16 11:00:00+00:00,380.0,2.0,21.9,52.7,399.5,22.3,0.2,-1.0,-0.76
2255,2556,2023-07-16 12:00:00+00:00,380.0,2.0,21.9,53.0,400.5,22.4,0.2,-1.0,-0.76
2256,2557,2023-07-16 13:00:00+00:00,380.0,2.0,21.9,54.3,398.3,22.5,0.2,-1.0,-0.76
2257,2558,2023-07-16 14:00:00+00:00,380.0,2.0,21.9,55.2,397.0,22.8,0.2,-1.0,-0.75
2258,2559,2023-07-16 15:00:00+00:00,380.0,2.0,21.9,54.5,398.0,22.5,0.2,-1.0,-0.75
2259,2560,2023-07-16 16:00:00+00:00,380.0,2.0,21.9,56.0,397.7,22.1,0.2,-1.0,-0.75
2260,2561,2023-07-16 17:00:00+00:00,380.0,2.0,21.9,56.0,398.7,21.7,0.2,-1.0,-0.75
2261,2562,2023-07-16 18:00:00+00:00,380.0,2.0,21.9,57.2,398.5,20.8,0.2,-1.0,-0.74
2262,2563,2023-07-16 19:00:00+00:00,380.0,2.0,21.9,57.3,402.8,20.1,0.2,-1.0,-0.74
2263,2564,2023-07-16 20:00:00+00:00,380.0,2.0,22.0,56.5,404.0,19.6,0.2,-1.0,-0.72
2264,2565,2023-07-16 21:00:00+00:00,380.0,2.0,22.0,56.0,402.5,19.6,0.2,-1.0,-0.72
2265,2566,2023-07-16 22:00:00+00:00,380.0,2.0,22.0,55.8,401.7,19.4,0.2,-1.0,-0.72
2266,2567,2023-07-16 23:00:00+00:00,380.0,2.0,22.0,55.2,399.7,19.0,0.2,-1.0,-0.72
2267,2568,2023-07-17 00:00:00+00:00,380.0,2.0,22.1,54.5,396.2,18.5,0.2,-1.4,-0.7
2268,2569,2023-07-17 01:00:00+00:00,380.0,2.0,22.2,55.3,403.0,16.9,0.2,-1.5,-0.66
2269,2570,2023-07-17 02:00:00+00:00,380.0,2.0,22.0,56.7,408.2,17.1,0.2,-1.0,-0.71
2270,2571,2023-07-17 03:00:00+00:00,380.0,2.0,22.0,58.2,408.5,18.2,0.3,-1.0,-0.71
2271,2572,2023-07-17 04:00:00+00:00,380.0,2.0,22.0,59.7,409.3,18.6,0.5,-1.0,-0.7
2272,2573,2023-07-17 05:00:00+00:00,380.0,2.0,22.0,60.2,409.2,19.1,0.8,-1.0,-0.7
2273,2574,2023-07-17 06:00:00+00:00,380.0,2.0,22.0,60.0,409.2,19.0,0.9,-1.0,-0.7
2274,2575,2023-07-17 07:00:00+00:00,380.0,2.0,22.0,59.7,411.3,19.4,0.9,-1.0,-0.7
2275,2576,2023-07-17 08:00:00+00:00,380.0,2.0,22.0,59.5,413.0,19.6,0.8,-1.0,-0.7
2276,2577,2023-07-17 09:00:00+00:00,380.0,2.0,22.0,59.0,412.5,19.8,0.9,-1.0,-0.7
2277,2578,2023-07-17 10:00:00+00:00,380.0,2.0,22.7,61.3,639.2,19.8,0.9,-1.4,-0.49
2278,2579,2023-07-17 11:00:00+00:00,380.0,2.0,23.3,66.2,824.0,20.0,0.9,-0.9,-0.28
2279,2580,2023-07-17 12:00:00+00:00,380.0,2.0,22.5,59.8,460.8,20.1,0.9,-1.4,-0.55
2280,2581,2023-07-17 13:00:00+00:00,380.0,2.0,22.3,56.2,429.7,20.6,0.7,-1.5,-0.63
2281,2582,2023-07-17 14:00:00+00:00,380.0,2.0,21.9,51.0,422.2,20.7,0.6,-1.0,-0.77
2282,2583,2023-07-17 15:00:00+00:00,380.0,2.0,21.8,50.8,422.5,20.5,0.7,-1.0,-0.8
2283,2584,2023-07-17 16:00:00+00:00,380.0,2.0,21.7,50.0,420.8,20.1,0.4,-1.0,-0.83
2284,2585,2023-07-17 17:00:00+00:00,380.0,2.0,21.8,49.2,419.2,19.7,0.2,-1.0,-0.81
2285,2586,2023-07-17 18:00:00+00:00,380.0,2.0,21.8,52.0,418.5,18.8,0.2,-1.0,-0.8
2286,2587,2023-07-17 19:00:00+00:00,380.0,2.0,21.7,52.8,415.3,18.6,0.2,-1.0,-0.82
2287,2588,2023-07-17 20:00:00+00:00,380.0,2.0,21.9,52.0,406.8,18.6,0.2,-1.0,-0.77
2288,2589,2023-07-17 21:00:00+00:00,380.0,2.0,21.9,52.0,404.8,18.4,0.2,-1.0,-0.77
2289,2590,2023-07-17 22:00:00+00:00,380.0,2.0,21.9,52.0,402.0,18.3,0.2,-1.0,-0.77
2290,2591,2023-07-17 23:00:00+00:00,380.0,2.0,22.0,52.0,399.8,18.1,0.2,-1.0,-0.74
2291,2592,2023-07-18 00:00:00+00:00,380.0,2.0,22.0,52.3,398.0,18.0,0.2,-1.0,-0.73
2292,2593,2023-07-18 01:00:00+00:00,380.0,2.0,22.2,55.7,406.3,16.5,0.2,-1.5,-0.66
2293,2594,2023-07-18 02:00:00+00:00,380.0,2.0,22.3,54.3,406.3,16.8,0.2,-1.5,-0.64
2294,2595,2023-07-18 03:00:00+00:00,380.0,2.0,22.0,53.0,394.3,17.5,0.3,-1.0,-0.73
2295,2596,2023-07-18 04:00:00+00:00,380.0,2.0,22.1,53.0,392.8,17.7,0.6,-1.4,-0.7
2296,2597,2023-07-18 05:00:00+00:00,380.0,2.0,22.1,53.3,395.5,18.0,0.9,-1.4,-0.7
2297,2598,2023-07-18 06:00:00+00:00,380.0,2.0,22.5,55.8,466.0,18.2,1.0,-1.4,-0.57
2298,2599,2023-07-18 07:00:00+00:00,380.0,2.0,21.9,54.8,426.7,18.6,1.0,-1.0,-0.75
2299,2600,2023-07-18 08:00:00+00:00,380.0,2.0,21.8,54.0,413.0,18.6,0.9,-1.0,-0.79
2300,2601,2023-07-18 09:00:00+00:00,380.0,2.0,21.7,53.3,404.7,18.9,0.9,-1.0,-0.82
