ID,index,DATE,room,floor,indoor T,indoor RH,co2,outT,value,tsv,spmv
4280,4581,2023-10-08 21:00:00+00:00,375.0,2.0,20.7,30.8,416.0,4.6,0.2,-0.5,-0.14
4281,4582,2023-10-08 22:00:00+00:00,375.0,2.0,20.7,31.0,410.7,4.3,0.2,-0.5,-0.14
4282,4583,2023-10-08 23:00:00+00:00,375.0,2.0,20.8,31.3,408.7,3.5,0.2,-0.5,-0.12
4283,4584,2023-10-09 00:00:00+00:00,375.0,2.0,20.8,32.0,406.2,3.2,0.2,-0.5,-0.12
4284,4585,2023-10-09 01:00:00+00:00,375.0,2.0,21.6,34.5,452.8,1.8,0.2,-0.9,-0.01
4285,4586,2023-10-09 02:00:00+00:00,375.0,2.0,21.5,34.2,480.2,1.3,0.2,-0.9,-0.02
4286,4587,2023-10-09 03:00:00+00:00,375.0,2.0,21.4,34.0,486.5,1.1,0.4,-0.7,-0.04
4287,4588,2023-10-09 04:00:00+00:00,375.0,2.0,21.4,33.3,489.8,1.1,0.7,-0.7,-0.04
4288,4589,2023-10-09 05:00:00+00:00,375.0,2.0,21.4,33.0,498.7,1.4,0.9,-0.7,-0.04
4289,4590,2023-10-09 06:00:00+00:00,375.0,2.0,21.8,33.2,516.7,2.0,1.1,-1.0,0.02
4290,4591,2023-10-09 07:00:00+00:00,375.0,2.0,22.5,32.0,564.2,3.0,1.2,-1.4,0.12
4291,4592,2023-10-09 08:00:00+00:00,375.0,2.0,22.0,31.7,546.5,3.6,1.2,-1.0,0.05
4292,4593,2023-10-09 09:00:00+00:00,375.0,2.0,22.0,32.0,528.5,4.0,1.1,-1.0,0.05
4293,4594,2023-10-09 10:00:00+00:00,375.0,2.0,22.0,31.5,571.7,4.6,1.2,-1.0,0.05
4294,4595,2023-10-09 11:00:00+00:00,375.0,2.0,22.1,32.2,524.7,5.3,1.1,-1.4,0.06
4295,4596,2023-10-09 12:00:00+00:00,375.0,2.0,21.8,31.3,498.8,5.9,1.0,-1.0,0.02
4296,4597,2023-10-09 13:00:00+00:00,375.0,2.0,21.6,31.0,505.3,5.9,0.8,-1.0,-0.01
4297,4598,2023-10-09 14:00:00+00:00,375.0,2.0,21.9,32.5,490.7,5.5,0.7,-1.0,0.03
4298,4599,2023-10-09 15:00:00+00:00,375.0,2.0,22.0,32.2,485.7,5.0,0.6,-1.0,0.05
4299,4600,2023-10-09 16:00:00+00:00,375.0,2.0,22.0,32.0,483.3,4.3,0.3,-1.0,0.05
4300,4601,2023-10-09 17:00:00+00:00,375.0,2.0,21.6,32.0,484.3,3.8,0.3,-1.0,-0.01
4301,4602,2023-10-09 18:00:00+00:00,375.0,2.0,21.6,32.0,484.5,3.6,0.3,-1.0,-0.01
4302,4603,2023-10-09 19:00:00+00:00,375.0,2.0,20.7,29.5,469.3,4.3,0.2,-0.5,-0.14
4303,4604,2023-10-09 20:00:00+00:00,375.0,2.0,20.8,29.7,439.7,4.2,0.2,-0.5,-0.12
4304,4605,2023-10-09 21:00:00+00:00,375.0,2.0,20.9,30.0,424.7,4.2,0.2,-0.5,-0.11
4305,4606,2023-10-09 22:00:00+00:00,375.0,2.0,20.8,30.2,413.2,3.8,0.2,-0.5,-0.12
4306,4607,2023-10-09 23:00:00+00:00,375.0,2.0,20.9,31.0,408.2,3.7,0.2,-0.5,-0.11
4307,4608,2023-10-10 00:00:00+00:00,375.0,2.0,20.9,31.0,406.5,3.1,0.2,-0.5,-0.11
4308,4609,2023-10-10 01:00:00+00:00,375.0,2.0,21.9,33.0,454.0,0.8,0.2,-0.9,0.03
4309,4610,2023-10-10 02:00:00+00:00,375.0,2.0,22.0,32.7,483.0,1.0,0.2,-0.9,0.05
4310,4611,2023-10-10 03:00:00+00:00,375.0,2.0,21.9,32.2,493.0,0.4,0.4,0.0,0.03
4311,4612,2023-10-10 04:00:00+00:00,375.0,2.0,21.9,32.2,508.0,0.2,0.9,0.0,0.03
4312,4613,2023-10-10 05:00:00+00:00,375.0,2.0,21.7,32.3,532.7,0.9,1.0,-0.9,0.0
4313,4614,2023-10-10 06:00:00+00:00,375.0,2.0,21.8,33.0,561.8,2.8,1.1,-1.0,0.02
4314,4615,2023-10-10 07:00:00+00:00,375.0,2.0,21.8,33.0,555.8,4.4,1.1,-1.0,0.02
4315,4616,2023-10-10 08:00:00+00:00,375.0,2.0,21.7,33.2,552.5,4.5,1.0,-1.0,0.01
4316,4617,2023-10-10 09:00:00+00:00,375.0,2.0,21.7,34.0,577.2,5.9,1.3,-1.0,0.01
4317,4618,2023-10-10 10:00:00+00:00,375.0,2.0,21.9,34.0,579.8,7.2,1.2,-1.0,0.03
4318,4619,2023-10-10 11:00:00+00:00,375.0,2.0,22.2,34.0,565.2,8.4,1.1,-1.5,0.08
4319,4620,2023-10-10 12:00:00+00:00,375.0,2.0,22.1,32.0,611.3,9.1,1.1,-1.4,0.06
4320,4621,2023-10-10 13:00:00+00:00,375.0,2.0,22.1,32.5,529.5,9.3,1.0,-1.4,0.06
4321,4622,2023-10-10 14:00:00+00:00,375.0,2.0,21.9,33.2,501.7,9.1,0.9,-1.0,0.03
4322,4623,2023-10-10 15:00:00+00:00,375.0,2.0,21.8,34.0,503.0,8.5,0.6,-1.0,0.02
4323,4624,2023-10-10 16:00:00+00:00,375.0,2.0,21.7,34.7,498.7,8.6,0.5,-1.0,0.01
4324,4625,2023-10-10 17:00:00+00:00,375.0,2.0,21.7,35.0,490.3,9.4,0.3,-1.0,0.01
4325,4626,2023-10-10 18:00:00+00:00,375.0,2.0,21.7,35.8,485.5,9.2,0.4,-1.0,0.01
4326,4627,2023-10-10 19:00:00+00:00,375.0,2.0,20.8,34.7,470.8,9.3,0.2,-0.5,-0.12
4327,4628,2023-10-10 20:00:00+00:00,375.0,2.0,20.9,33.2,440.2,9.6,0.2,-0.5,-0.11
4328,4629,2023-10-10 21:00:00+00:00,375.0,2.0,20.9,33.0,431.2,9.8,0.2,-0.5,-0.11
4329,4630,2023-10-10 22:00:00+00:00,375.0,2.0,20.9,33.0,429.8,9.9,0.2,-0.5,-0.11
4330,4631,2023-10-10 23:00:00+00:00,375.0,2.0,20.9,33.0,426.7,10.1,0.2,-0.5,-0.11
4331,4632,2023-10-11 00:00:00+00:00,375.0,2.0,21.0,33.0,423.2,10.2,0.2,-0.5,-0.09
4332,4633,2023-10-11 01:00:00+00:00,375.0,2.0,21.8,36.2,455.8,10.1,0.2,-1.0,0.02
4333,4634,2023-10-11 02:00:00+00:00,375.0,2.0,22.1,37.3,474.3,10.3,0.2,-1.4,0.06
4334,4635,2023-10-11 03:00:00+00:00,375.0,2.0,21.9,38.7,477.0,10.4,0.4,-1.0,0.04
4335,4636,2023-10-11 04:00:00+00:00,375.0,2.0,22.0,39.8,480.5,10.6,0.8,-1.0,0.05
4336,4637,2023-10-11 05:00:00+00:00,375.0,2.0,21.9,40.7,493.3,10.8,1.0,-1.0,0.04
4337,4638,2023-10-11 06:00:00+00:00,375.0,2.0,22.2,42.2,571.0,11.1,1.1,-1.5,0.08
4338,4639,2023-10-11 07:00:00+00:00,375.0,2.0,22.6,39.0,512.8,11.4,1.1,-1.4,0.14
4339,4640,2023-10-11 08:00:00+00:00,375.0,2.0,22.0,40.7,485.8,11.7,1.1,-1.0,0.05
4340,4641,2023-10-11 09:00:00+00:00,375.0,2.0,21.9,40.8,498.0,12.4,1.3,-1.0,0.04
4341,4642,2023-10-11 10:00:00+00:00,375.0,2.0,22.1,40.5,564.3,12.8,1.2,-1.4,0.07
4342,4643,2023-10-11 11:00:00+00:00,375.0,2.0,22.0,41.0,582.7,12.9,1.4,-1.0,0.05
4343,4644,2023-10-11 12:00:00+00:00,375.0,2.0,22.0,42.7,575.0,13.2,1.1,-1.0,0.05
4344,4645,2023-10-11 13:00:00+00:00,375.0,2.0,21.8,43.5,528.7,13.3,1.0,-1.0,0.03
4345,4646,2023-10-11 14:00:00+00:00,375.0,2.0,21.9,45.0,493.5,13.2,1.0,-1.0,0.04
4346,4647,2023-10-11 15:00:00+00:00,375.0,2.0,21.6,47.8,484.2,13.2,0.7,-1.0,0.0
4347,4648,2023-10-11 16:00:00+00:00,375.0,2.0,21.6,48.4,481.4,13.2,0.5,-1.0,0.0
4348,4649,2023-10-11 17:00:00+00:00,375.0,2.0,21.8,49.7,478.0,13.5,0.3,-1.0,0.03
4349,4650,2023-10-11 18:00:00+00:00,375.0,2.0,22.0,46.7,475.7,13.1,0.3,-1.0,0.06
4350,4651,2023-10-11 19:00:00+00:00,375.0,2.0,20.9,47.2,467.3,12.6,0.2,-0.5,-0.1
4351,4652,2023-10-11 20:00:00+00:00,375.0,2.0,21.0,46.0,455.5,12.2,0.2,-0.5,-0.08
4352,4653,2023-10-11 21:00:00+00:00,375.0,2.0,21.2,45.5,447.2,11.8,0.2,-0.4,-0.06
4353,4654,2023-10-11 22:00:00+00:00,375.0,2.0,21.2,45.0,443.5,11.4,0.2,-0.4,-0.06
4354,4655,2023-10-11 23:00:00+00:00,375.0,2.0,21.3,45.0,438.2,11.2,0.2,-0.2,-0.04
4355,4656,2023-10-12 00:00:00+00:00,375.0,2.0,21.3,44.5,433.0,10.9,0.2,-0.2,-0.04
4356,4657,2023-10-12 01:00:00+00:00,375.0,2.0,22.1,42.0,449.2,9.8,0.2,-1.4,0.07
4357,4658,2023-10-12 02:00:00+00:00,375.0,2.0,21.9,41.7,463.2,9.9,0.2,-1.0,0.04
4358,4659,2023-10-12 03:00:00+00:00,375.0,2.0,21.9,41.8,466.5,10.0,0.4,-1.0,0.04
4359,4660,2023-10-12 04:00:00+00:00,375.0,2.0,21.7,42.0,468.5,10.1,0.8,-1.0,0.01
4360,4661,2023-10-12 05:00:00+00:00,375.0,2.0,21.9,41.8,482.7,7.7,1.0,-1.0,0.04
4361,4662,2023-10-12 06:00:00+00:00,375.0,2.0,22.3,39.2,485.2,7.4,1.1,-1.5,0.09
4362,4663,2023-10-12 07:00:00+00:00,375.0,2.0,22.1,39.0,493.5,8.6,1.1,-1.4,0.07
4363,4664,2023-10-12 08:00:00+00:00,375.0,2.0,22.0,38.5,489.5,9.1,1.1,-1.0,0.05
4364,4665,2023-10-12 09:00:00+00:00,375.0,2.0,21.7,39.0,497.3,9.3,1.0,-1.0,0.01
4365,4666,2023-10-12 10:00:00+00:00,375.0,2.0,21.7,39.5,512.0,9.0,1.1,-1.0,0.01
4366,4667,2023-10-12 11:00:00+00:00,375.0,2.0,21.7,40.0,517.8,8.7,1.1,-1.0,0.01
4367,4668,2023-10-12 12:00:00+00:00,375.0,2.0,21.8,40.0,512.0,8.8,0.9,-1.0,0.02
4368,4669,2023-10-12 13:00:00+00:00,375.0,2.0,21.8,39.8,490.7,9.2,0.8,-1.0,0.02
4369,4670,2023-10-12 14:00:00+00:00,375.0,2.0,21.7,38.8,476.2,9.5,0.8,-1.0,0.01
4370,4671,2023-10-12 15:00:00+00:00,375.0,2.0,21.7,37.8,472.2,9.1,0.4,-1.0,0.01
4371,4672,2023-10-12 16:00:00+00:00,375.0,2.0,21.6,37.0,471.8,8.6,0.4,-1.0,-0.01
4372,4673,2023-10-12 17:00:00+00:00,375.0,2.0,21.5,37.0,472.5,8.1,0.3,-1.0,-0.02
4373,4674,2023-10-12 18:00:00+00:00,375.0,2.0,21.5,36.8,474.8,7.7,0.3,-1.0,-0.02
4374,4675,2023-10-12 19:00:00+00:00,375.0,2.0,20.8,34.7,457.5,7.8,0.3,-0.5,-0.12
4375,4676,2023-10-12 20:00:00+00:00,375.0,2.0,20.9,34.0,428.2,7.9,0.3,-0.5,-0.11
4376,4677,2023-10-12 21:00:00+00:00,375.0,2.0,21.0,34.0,417.8,7.9,0.3,-0.5,-0.09
4377,4678,2023-10-12 22:00:00+00:00,375.0,2.0,21.0,34.8,413.3,7.7,0.3,-0.5,-0.09
4378,4679,2023-10-12 23:00:00+00:00,375.0,2.0,21.1,35.0,410.5,7.7,0.3,-0.4,-0.08
4379,4680,2023-10-13 00:00:00+00:00,375.0,2.0,21.2,35.0,408.8,7.7,0.3,-0.4,-0.06
4380,4681,2023-10-13 01:00:00+00:00,375.0,2.0,22.0,37.5,450.0,6.2,0.3,-1.0,0.05
4381,4682,2023-10-13 02:00:00+00:00,375.0,2.0,21.9,37.3,475.8,5.8,0.3,-1.0,0.04
4382,4683,2023-10-13 03:00:00+00:00,375.0,2.0,21.6,38.0,479.0,5.6,0.4,-1.0,-0.01
4383,4684,2023-10-13 04:00:00+00:00,375.0,2.0,21.6,38.0,483.2,5.7,0.6,-1.0,-0.01
4384,4685,2023-10-13 05:00:00+00:00,375.0,2.0,21.6,38.0,494.5,6.0,0.9,-1.0,-0.01
4385,4686,2023-10-13 06:00:00+00:00,375.0,2.0,21.7,38.0,522.5,6.8,1.1,-1.0,0.01
4386,4687,2023-10-13 07:00:00+00:00,375.0,2.0,21.7,38.0,527.3,7.9,1.0,-1.0,0.01
4387,4688,2023-10-13 08:00:00+00:00,375.0,2.0,21.7,38.0,519.0,8.9,1.0,-1.0,0.01
4388,4689,2023-10-13 09:00:00+00:00,375.0,2.0,21.8,38.0,522.2,9.7,1.0,-1.0,0.02
4389,4690,2023-10-13 10:00:00+00:00,375.0,2.0,21.8,38.0,522.0,10.8,1.0,-1.0,0.02
4390,4691,2023-10-13 11:00:00+00:00,375.0,2.0,21.8,38.0,523.7,11.2,1.2,-1.0,0.02
4391,4692,2023-10-13 12:00:00+00:00,375.0,2.0,22.0,37.8,515.0,11.0,0.9,-1.0,0.05
4392,4693,2023-10-13 13:00:00+00:00,375.0,2.0,22.2,36.0,500.2,10.6,0.8,-1.5,0.08
4393,4694,2023-10-13 14:00:00+00:00,375.0,2.0,22.0,36.0,491.5,10.2,0.8,-1.0,0.05
4394,4695,2023-10-13 15:00:00+00:00,375.0,2.0,22.0,36.3,485.2,9.6,0.5,-1.0,0.05
4395,4696,2023-10-13 16:00:00+00:00,375.0,2.0,21.8,37.5,482.2,10.1,0.4,-1.0,0.02
4396,4697,2023-10-13 17:00:00+00:00,375.0,2.0,21.7,38.0,478.5,10.3,0.4,-1.0,0.01
4397,4698,2023-10-13 18:00:00+00:00,375.0,2.0,21.7,38.0,477.2,10.1,0.4,-1.0,0.01
4398,4699,2023-10-13 19:00:00+00:00,375.0,2.0,20.8,36.8,465.0,10.4,0.3,-0.5,-0.12
4399,4700,2023-10-13 20:00:00+00:00,375.0,2.0,20.9,36.0,438.7,10.6,0.3,-0.5,-0.1
4400,4701,2023-10-13 21:00:00+00:00,375.0,2.0,21.0,36.0,429.5,10.7,0.3,-0.5,-0.09
4401,4702,2023-10-13 22:00:00+00:00,375.0,2.0,21.1,36.0,425.3,10.3,0.2,-0.4,-0.08
4402,4703,2023-10-13 23:00:00+00:00,375.0,2.0,21.1,36.0,420.3,10.1,0.2,-0.4,-0.08
4403,4704,2023-10-14 00:00:00+00:00,375.0,2.0,21.2,36.0,419.2,10.4,0.2,-0.4,-0.06
4404,4705,2023-10-14 01:00:00+00:00,375.0,2.0,21.9,38.7,447.5,10.5,0.2,-1.0,0.04
4405,4706,2023-10-14 02:00:00+00:00,375.0,2.0,22.0,41.2,466.8,11.9,0.2,-1.0,0.05
4406,4707,2023-10-14 03:00:00+00:00,375.0,2.0,21.8,43.5,471.2,12.8,0.2,-1.0,0.03
4407,4708,2023-10-14 04:00:00+00:00,375.0,2.0,21.8,46.2,473.0,12.8,0.2,-1.0,0.03
4408,4709,2023-10-14 05:00:00+00:00,375.0,2.0,21.9,45.5,474.7,12.5,0.2,-1.0,0.04
4409,4710,2023-10-14 06:00:00+00:00,375.0,2.0,22.0,43.8,474.2,12.3,0.2,-1.0,0.05
4410,4711,2023-10-14 07:00:00+00:00,375.0,2.0,21.8,45.0,473.3,12.4,0.2,-1.0,0.03
4411,4712,2023-10-14 08:00:00+00:00,375.0,2.0,22.1,44.3,473.3,12.1,0.2,-1.4,0.07
4412,4713,2023-10-14 09:00:00+00:00,375.0,2.0,22.0,44.3,470.7,11.3,0.2,-1.0,0.06
4413,4714,2023-10-14 10:00:00+00:00,375.0,2.0,22.1,44.0,471.3,10.9,0.2,-1.4,0.07
4414,4715,2023-10-14 11:00:00+00:00,375.0,2.0,22.1,44.0,470.2,10.4,0.2,-1.4,0.07
4415,4716,2023-10-14 12:00:00+00:00,375.0,2.0,22.0,44.0,470.2,10.5,0.2,-1.0,0.05
4416,4717,2023-10-14 13:00:00+00:00,375.0,2.0,21.8,44.0,468.8,10.9,0.2,-1.0,0.03
4417,4718,2023-10-14 14:00:00+00:00,375.0,2.0,21.7,44.0,468.0,10.6,0.2,-1.0,0.01
4418,4719,2023-10-14 15:00:00+00:00,375.0,2.0,21.7,43.0,467.8,10.4,0.2,-1.0,0.01
4419,4720,2023-10-14 16:00:00+00:00,375.0,2.0,21.7,42.3,467.7,10.2,0.2,-1.0,0.01
4420,4721,2023-10-14 17:00:00+00:00,375.0,2.0,21.6,42.0,466.7,9.8,0.2,-1.0,-0.0
4421,4722,2023-10-14 18:00:00+00:00,375.0,2.0,21.6,42.0,466.0,10.2,0.2,-1.0,-0.0
4422,4723,2023-10-14 19:00:00+00:00,375.0,2.0,20.8,39.7,452.0,9.4,0.2,-0.5,-0.12
4423,4724,2023-10-14 20:00:00+00:00,375.0,2.0,20.8,38.7,427.0,9.6,0.2,-0.5,-0.12
4424,4725,2023-10-14 21:00:00+00:00,375.0,2.0,20.8,39.0,417.7,9.7,0.2,-0.5,-0.12
4425,4726,2023-10-14 22:00:00+00:00,375.0,2.0,21.0,39.0,415.2,9.9,0.2,-0.5,-0.09
4426,4727,2023-10-14 23:00:00+00:00,375.0,2.0,21.1,39.0,413.2,10.2,0.2,-0.4,-0.07
4427,4728,2023-10-15 00:00:00+00:00,375.0,2.0,21.1,39.0,411.0,10.6,0.2,-0.4,-0.07
4428,4729,2023-10-15 01:00:00+00:00,375.0,2.0,22.0,40.0,443.5,9.5,0.2,-1.0,0.05
4429,4730,2023-10-15 02:00:00+00:00,375.0,2.0,21.9,40.0,460.2,9.5,0.2,-1.0,0.04
4430,4731,2023-10-15 03:00:00+00:00,375.0,2.0,21.7,40.3,458.5,9.6,0.2,-1.0,0.01
4431,4732,2023-10-15 04:00:00+00:00,375.0,2.0,21.6,40.0,459.0,9.3,0.2,-1.0,-0.0
4432,4733,2023-10-15 05:00:00+00:00,375.0,2.0,21.6,40.0,458.7,8.6,0.2,-1.0,-0.0
4433,4734,2023-10-15 06:00:00+00:00,375.0,2.0,21.6,40.0,459.3,8.1,0.2,-1.0,-0.0
4434,4735,2023-10-15 07:00:00+00:00,375.0,2.0,21.6,39.7,460.7,7.7,0.2,-1.0,-0.0
4435,4736,2023-10-15 08:00:00+00:00,375.0,2.0,21.5,38.3,461.8,6.8,0.2,-1.0,-0.02
4436,4737,2023-10-15 09:00:00+00:00,375.0,2.0,21.5,37.5,461.8,6.9,0.3,-1.0,-0.02
4437,4738,2023-10-15 10:00:00+00:00,375.0,2.0,21.4,36.7,462.0,7.2,0.2,-0.8,-0.03
4438,4739,2023-10-15 11:00:00+00:00,375.0,2.0,21.5,36.0,462.0,7.1,0.2,-1.0,-0.02
4439,4740,2023-10-15 12:00:00+00:00,375.0,2.0,21.5,36.2,462.0,6.7,0.2,-1.0,-0.02
4440,4741,2023-10-15 13:00:00+00:00,375.0,2.0,21.5,36.0,462.3,6.8,0.2,-1.0,-0.02
4441,4742,2023-10-15 14:00:00+00:00,375.0,2.0,21.5,36.0,462.8,7.1,0.2,-1.0,-0.02
4442,4743,2023-10-15 15:00:00+00:00,375.0,2.0,21.5,35.5,464.0,6.7,0.2,-1.0,-0.02
4443,4744,2023-10-15 16:00:00+00:00,375.0,2.0,21.4,35.0,465.0,6.1,0.2,-0.8,-0.04
4444,4745,2023-10-15 17:00:00+00:00,375.0,2.0,21.4,35.0,466.5,5.6,0.2,-0.8,-0.04
4445,4746,2023-10-15 18:00:00+00:00,375.0,2.0,21.4,35.0,468.2,5.1,0.2,-0.8,-0.04
4446,4747,2023-10-15 19:00:00+00:00,375.0,2.0,20.7,32.8,448.0,5.6,0.2,-0.5,-0.13
4447,4748,2023-10-15 20:00:00+00:00,375.0,2.0,20.8,32.5,418.0,5.9,0.2,-0.5,-0.12
4448,4749,2023-10-15 21:00:00+00:00,375.0,2.0,20.8,33.0,401.8,6.0,0.3,-0.5,-0.12
4449,4750,2023-10-15 22:00:00+00:00,375.0,2.0,20.8,33.0,397.5,5.7,0.3,-0.5,-0.12
4450,4751,2023-10-15 23:00:00+00:00,375.0,2.0,20.9,33.0,397.2,5.6,0.3,-0.5,-0.11
4451,4752,2023-10-16 00:00:00+00:00,375.0,2.0,20.9,33.3,398.3,5.7,0.3,-0.5,-0.11
4452,4753,2023-10-16 01:00:00+00:00,375.0,2.0,21.8,35.3,443.5,4.0,0.3,-1.0,0.02
4453,4754,2023-10-16 02:00:00+00:00,375.0,2.0,21.5,35.3,470.2,4.0,0.3,-1.0,-0.02
4454,4755,2023-10-16 03:00:00+00:00,375.0,2.0,21.5,35.0,472.2,3.8,0.3,-1.0,-0.02
4455,4756,2023-10-16 04:00:00+00:00,375.0,2.0,21.5,35.0,476.0,3.6,0.4,-1.0,-0.02
4456,4757,2023-10-16 05:00:00+00:00,375.0,2.0,21.5,35.0,485.3,3.7,1.0,-1.0,-0.02
4457,4758,2023-10-16 06:00:00+00:00,375.0,2.0,22.3,34.0,497.0,4.1,1.1,-1.5,0.09
4458,4759,2023-10-16 07:00:00+00:00,375.0,2.0,22.3,32.3,482.2,4.8,1.0,-1.5,0.09
4459,4760,2023-10-16 08:00:00+00:00,375.0,2.0,22.0,33.0,483.3,5.8,1.0,-1.0,0.05
4460,4761,2023-10-16 09:00:00+00:00,375.0,2.0,21.8,33.0,489.3,6.5,1.0,-1.0,0.02
4461,4762,2023-10-16 10:00:00+00:00,375.0,2.0,21.7,33.3,500.3,7.2,1.2,-1.0,0.01
4462,4763,2023-10-16 11:00:00+00:00,375.0,2.0,21.6,33.2,506.5,7.5,1.0,-1.0,-0.01
4463,4764,2023-10-16 12:00:00+00:00,375.0,2.0,21.6,33.0,512.7,7.5,1.0,-1.0,-0.01
4464,4765,2023-10-16 13:00:00+00:00,375.0,2.0,21.6,33.0,504.0,7.1,0.9,-1.0,-0.01
4465,4766,2023-10-16 14:00:00+00:00,375.0,2.0,21.6,33.0,487.3,6.7,0.8,-1.0,-0.01
4466,4767,2023-10-16 15:00:00+00:00,375.0,2.0,21.6,32.8,476.0,6.1,0.5,-1.0,-0.01
4467,4768,2023-10-16 16:00:00+00:00,375.0,2.0,21.5,32.7,473.3,5.4,0.4,-1.0,-0.02
4468,4769,2023-10-16 17:00:00+00:00,375.0,2.0,21.6,33.0,473.0,5.1,0.3,-1.0,-0.01
4469,4770,2023-10-16 18:00:00+00:00,375.0,2.0,21.5,33.0,472.7,4.9,0.3,-1.0,-0.02
4470,4771,2023-10-16 19:00:00+00:00,375.0,2.0,21.4,31.3,457.3,5.6,0.2,-0.8,-0.04
4471,4772,2023-10-16 20:00:00+00:00,375.0,2.0,22.2,32.0,451.3,6.2,0.2,-1.5,0.07
4472,4773,2023-10-16 21:00:00+00:00,375.0,2.0,22.2,32.3,446.7,6.2,0.3,-1.5,0.07
4473,4774,2023-10-16 22:00:00+00:00,375.0,2.0,22.1,33.0,442.2,6.0,0.3,-1.4,0.06
4474,4775,2023-10-16 23:00:00+00:00,375.0,2.0,22.0,33.0,439.3,5.6,0.2,-1.0,0.05
4475,4776,2023-10-17 00:00:00+00:00,375.0,2.0,22.0,33.0,438.0,5.4,0.2,-1.0,0.05
4476,4777,2023-10-17 01:00:00+00:00,375.0,2.0,21.7,33.5,451.7,3.8,0.3,-1.0,0.01
4477,4778,2023-10-17 02:00:00+00:00,375.0,2.0,21.6,33.5,472.2,3.2,0.3,-1.0,-0.01
4478,4779,2023-10-17 03:00:00+00:00,375.0,2.0,21.5,33.5,476.7,2.8,0.4,-1.0,-0.02
4479,4780,2023-10-17 04:00:00+00:00,375.0,2.0,21.5,33.0,480.8,2.7,0.7,-1.0,-0.02
4480,4781,2023-10-17 05:00:00+00:00,375.0,2.0,21.6,32.2,488.2,2.6,1.0,-1.0,-0.01
4481,4782,2023-10-17 06:00:00+00:00,375.0,2.0,22.6,31.8,491.8,3.0,1.1,-1.4,0.13
4482,4783,2023-10-17 07:00:00+00:00,375.0,2.0,22.3,32.0,490.3,4.0,1.1,-1.5,0.09
4483,4784,2023-10-17 08:00:00+00:00,375.0,2.0,22.0,31.0,496.8,5.3,1.1,-1.0,0.05
4484,4785,2023-10-17 09:00:00+00:00,375.0,2.0,21.9,30.5,487.2,6.5,1.0,-1.0,0.03
4485,4786,2023-10-17 10:00:00+00:00,375.0,2.0,21.8,31.0,528.3,7.0,1.1,-1.0,0.02
4486,4787,2023-10-17 11:00:00+00:00,375.0,2.0,21.8,31.7,525.5,7.2,1.2,-1.0,0.02
4487,4788,2023-10-17 12:00:00+00:00,375.0,2.0,21.9,32.0,545.5,7.4,1.1,-1.0,0.03
4488,4789,2023-10-17 13:00:00+00:00,375.0,2.0,22.0,32.0,522.3,7.3,1.0,-1.0,0.05
4489,4790,2023-10-17 14:00:00+00:00,375.0,2.0,22.0,31.8,486.0,7.0,0.8,-1.0,0.05
4490,4791,2023-10-17 15:00:00+00:00,375.0,2.0,22.0,31.8,479.7,6.8,0.6,-1.0,0.05
4491,4792,2023-10-17 16:00:00+00:00,375.0,2.0,22.0,32.0,480.5,5.9,0.5,-1.0,0.05
4492,4793,2023-10-17 17:00:00+00:00,375.0,2.0,22.0,32.0,484.2,5.3,0.3,-1.0,0.05
4493,4794,2023-10-17 18:00:00+00:00,375.0,2.0,22.0,32.0,491.0,4.5,0.4,-1.0,0.05
4494,4795,2023-10-17 19:00:00+00:00,375.0,2.0,21.4,31.0,482.0,4.6,0.2,-0.8,-0.04
4495,4796,2023-10-17 20:00:00+00:00,375.0,2.0,21.9,31.7,462.5,4.8,0.2,-1.0,0.03
4496,4797,2023-10-17 21:00:00+00:00,375.0,2.0,22.0,32.0,454.5,4.4,0.3,-1.0,0.05
4497,4798,2023-10-17 22:00:00+00:00,375.0,2.0,22.1,32.0,450.7,4.3,0.3,-1.4,0.06
4498,4799,2023-10-17 23:00:00+00:00,375.0,2.0,22.1,32.0,446.3,4.2,0.2,-1.4,0.06
4499,4800,2023-10-18 00:00:00+00:00,375.0,2.0,22.2,32.0,442.7,4.0,0.2,-1.5,0.07
4500,4801,2023-10-18 01:00:00+00:00,375.0,2.0,22.1,31.3,457.2,1.5,0.3,-0.9,0.06
4501,4802,2023-10-18 02:00:00+00:00,375.0,2.0,21.7,30.8,477.3,1.1,0.3,-0.9,0.0
4502,4803,2023-10-18 03:00:00+00:00,375.0,2.0,21.9,30.7,481.5,0.9,0.4,-0.9,0.03
4503,4804,2023-10-18 04:00:00+00:00,375.0,2.0,21.9,30.5,484.8,0.6,1.0,-0.6,0.03
4504,4805,2023-10-18 05:00:00+00:00,375.0,2.0,22.0,30.2,493.0,0.2,1.0,0.0,0.05
4505,4806,2023-10-18 06:00:00+00:00,375.0,2.0,22.0,30.2,503.7,0.2,1.1,0.0,0.05
4506,4807,2023-10-18 07:00:00+00:00,375.0,2.0,21.9,30.0,517.8,0.7,1.1,-0.9,0.03
4507,4808,2023-10-18 08:00:00+00:00,375.0,2.0,21.7,30.0,513.6,0.9,1.2,-0.9,0.0
4508,4809,2023-10-18 09:00:00+00:00,375.0,2.0,22.1,29.2,501.8,1.4,1.1,-0.9,0.06
4509,4810,2023-10-18 10:00:00+00:00,375.0,2.0,22.4,28.0,486.5,1.8,1.1,-1.4,0.1
4510,4811,2023-10-18 11:00:00+00:00,375.0,2.0,22.4,28.0,497.7,1.9,1.1,-1.5,0.1
